market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Songadh,21.1697,73.5636,01-03-2024,35.9,20.8,27.7,0,0,0,16,31,3,10
Songadh,21.1697,73.5636,02-03-2024,32.5,20.7,25.9,0,0,0,21.3,42.5,1,8
Songadh,21.1697,73.5636,03-03-2024,28,16.6,22.8,0.3,0.3,0,15.5,34.9,51,12
Songadh,21.1697,73.5636,04-03-2024,28.8,15.6,21.3,0,0,0,10.4,20.2,0,0
Songadh,21.1697,73.5636,05-03-2024,31.9,16.4,23,0,0,0,13,24.1,1,2
Songadh,21.1697,73.5636,06-03-2024,32.5,14.5,24.1,0,0,0,11.8,25.6,3,16
Songadh,21.1697,73.5636,07-03-2024,32.8,17.4,24,0,0,0,10,20.9,3,57
Songadh,21.1697,73.5636,08-03-2024,33.1,18.1,24.3,0,0,0,11.9,24.8,0,1
Songadh,21.1697,73.5636,09-03-2024,33.9,18.7,25.4,0,0,0,13.6,27,3,19
Songadh,21.1697,73.5636,10-03-2024,34.1,17.9,25.6,0,0,0,14.3,28.8,3,13
Songadh,21.1697,73.5636,11-03-2024,35.1,19.5,26.6,0,0,0,10.8,20.5,0,0
Songadh,21.1697,73.5636,12-03-2024,35,20.4,27,0,0,0,11,25.6,0,0
Songadh,21.1697,73.5636,13-03-2024,34.2,19,26.3,0,0,0,11.8,26.6,0,0
Songadh,21.1697,73.5636,14-03-2024,33.2,19.4,25.5,0,0,0,14.8,26.6,0,0
Songadh,21.1697,73.5636,15-03-2024,33,17.7,25.1,0,0,0,11.5,18.7,0,0
Songadh,21.1697,73.5636,16-03-2024,34.7,17.2,25.5,0,0,0,11.7,18,0,0
Songadh,21.1697,73.5636,17-03-2024,35.5,17.9,26.1,0,0,0,13.9,28.4,0,0
Songadh,21.1697,73.5636,18-03-2024,35.2,18.5,26.6,0,0,0,10.2,20.5,2,4
Songadh,21.1697,73.5636,19-03-2024,35.9,17.5,26.9,0,0,0,10.5,19.4,0,2
Songadh,21.1697,73.5636,20-03-2024,36.7,19.4,28.7,0,0,0,12.2,18.4,2,7
Songadh,21.1697,73.5636,21-03-2024,37.1,19.8,28.5,0,0,0,11.3,22.7,3,65
Songadh,21.1697,73.5636,22-03-2024,38,20.6,29.2,0,0,0,12.1,25.9,3,14
Songadh,21.1697,73.5636,23-03-2024,37.9,19.8,28.8,0,0,0,12.6,27,3,22
Songadh,21.1697,73.5636,24-03-2024,37.5,21.4,29,0,0,0,10.2,24.5,3,16
Songadh,21.1697,73.5636,25-03-2024,38.9,20.8,29,0,0,0,10.2,20.2,0,0
Songadh,21.1697,73.5636,26-03-2024,38.8,21,29.8,0,0,0,11.5,24.1,3,10
Songadh,21.1697,73.5636,27-03-2024,40.1,23.1,31,0,0,0,11.4,24.1,3,19
Songadh,21.1697,73.5636,28-03-2024,39.7,23.3,31.3,0,0,0,11.9,25.2,1,6
Songadh,21.1697,73.5636,29-03-2024,38.7,24.4,30.5,0,0,0,9.5,23.8,2,23
Songadh,21.1697,73.5636,30-03-2024,39.1,23.8,30.6,0,0,0,17.8,36,1,6
Songadh,21.1697,73.5636,31-03-2024,37.8,23.4,30.1,0,0,0,12.6,26.6,2,19
Songadh,21.1697,73.5636,01-04-2024,38.5,20.6,29.4,0,0,0,14.8,31,3,18
Songadh,21.1697,73.5636,02-04-2024,39.5,21.4,29.8,0,0,0,14.1,30.6,3,46
Songadh,21.1697,73.5636,03-04-2024,38.2,21.5,29.7,0,0,0,12.6,27.4,3,55
Songadh,21.1697,73.5636,04-04-2024,38.6,22,29.9,0,0,0,13.2,30.2,3,81
Songadh,21.1697,73.5636,05-04-2024,38.8,22.5,29.9,0,0,0,14,32,3,26
Songadh,21.1697,73.5636,06-04-2024,38.2,24.1,30.8,0,0,0,13.3,31.3,3,19
Songadh,21.1697,73.5636,07-04-2024,38.1,22.7,29.9,0,0,0,17.8,32,0,0
Songadh,21.1697,73.5636,08-04-2024,38.2,22.3,30,0,0,0,9.9,19.8,0,0
Songadh,21.1697,73.5636,09-04-2024,39.7,22.8,30.8,0,0,0,14.2,30.2,0,1
Songadh,21.1697,73.5636,10-04-2024,39.5,22.8,30.8,0,0,0,15.6,30.6,3,25
Songadh,21.1697,73.5636,11-04-2024,39.9,24.1,31.2,0,0,0,21.4,42.5,3,36
Songadh,21.1697,73.5636,12-04-2024,38.5,23.7,30.4,0,0,0,19.6,40.7,2,7
Songadh,21.1697,73.5636,13-04-2024,37.3,21.7,28.8,0,0,0,16.7,34.2,3,18
Songadh,21.1697,73.5636,14-04-2024,38.4,23.6,30.8,0,0,0,11.7,23,1,10
Songadh,21.1697,73.5636,15-04-2024,40.6,25.6,33.6,0,0,0,11.8,26.3,1,7
Songadh,21.1697,73.5636,16-04-2024,42.3,28.4,34.9,0,0,0,12.6,28.4,3,22
Songadh,21.1697,73.5636,17-04-2024,43.1,26.6,35.4,0,0,0,17.7,32.8,2,8
Songadh,21.1697,73.5636,18-04-2024,41.8,26.9,34.3,0,0,0,13.6,26.6,2,17
Songadh,21.1697,73.5636,19-04-2024,40.2,26.6,33.6,0,0,0,17.6,34.9,1,13
Songadh,21.1697,73.5636,20-04-2024,39.4,26.3,32.8,0,0,0,16.2,32.8,3,23
Songadh,21.1697,73.5636,21-04-2024,38.9,25.9,32,0,0,0,15.5,32.8,3,56
Songadh,21.1697,73.5636,22-04-2024,38.1,26,31.5,0,0,0,17.3,37.4,3,76
Songadh,21.1697,73.5636,23-04-2024,39.5,23.8,31.5,0,0,0,14.8,33.1,0,0
Songadh,21.1697,73.5636,24-04-2024,40.6,24.1,32.5,0,0,0,15.9,33.8,1,5
Songadh,21.1697,73.5636,25-04-2024,39.8,26.2,33,0,0,0,13.4,26.6,1,18
Songadh,21.1697,73.5636,26-04-2024,40.1,26.9,32.7,0,0,0,14.4,31,2,24
Songadh,21.1697,73.5636,27-04-2024,40.5,26.5,33.3,0,0,0,10.9,27,3,58
Songadh,21.1697,73.5636,28-04-2024,41.8,26,34,0,0,0,14.5,31,3,33
Songadh,21.1697,73.5636,29-04-2024,41.5,25.3,33.4,0,0,0,15.9,33.8,0,3
Songadh,21.1697,73.5636,30-04-2024,41.3,26.5,33.3,0,0,0,16.8,34.2,1,3
Songadh,21.1697,73.5636,01-05-2024,40.8,25.5,32.3,0,0,0,18.1,38.5,1,2
Songadh,21.1697,73.5636,02-05-2024,39.6,24.1,31.5,0,0,0,13.8,28.1,2,9
Songadh,21.1697,73.5636,03-05-2024,40.7,23,31.5,0,0,0,9.4,23.4,3,16
Songadh,21.1697,73.5636,04-05-2024,41.2,23.6,32.6,0,0,0,16.3,31.3,3,37
Songadh,21.1697,73.5636,05-05-2024,41.3,27.1,33.7,0,0,0,17.9,37.4,3,23
Songadh,21.1697,73.5636,06-05-2024,40.2,27.6,32.9,0,0,0,18,38.5,2,14
Songadh,21.1697,73.5636,07-05-2024,41,26.1,32,0,0,0,20.8,42.1,0,3
Songadh,21.1697,73.5636,08-05-2024,40.2,25.4,31.8,0,0,0,18.9,36,1,7
Songadh,21.1697,73.5636,09-05-2024,39.5,26,32.2,0,0,0,17.8,33.8,1,10
Songadh,21.1697,73.5636,10-05-2024,38.4,26.4,31.9,0,0,0,18.2,39.6,1,6
Songadh,21.1697,73.5636,11-05-2024,40.2,25.8,32.7,0,0,0,17.3,34.2,3,13
Songadh,21.1697,73.5636,12-05-2024,38.8,27.4,32.7,0,0,0,13.8,29.9,3,29
Songadh,21.1697,73.5636,13-05-2024,37.2,26.9,32.3,0.5,0.5,0,16.7,42.5,51,26
Songadh,21.1697,73.5636,14-05-2024,39,26.5,33.1,0.3,0.3,0,12,30.6,51,17
Songadh,21.1697,73.5636,15-05-2024,40.9,27.6,33.9,0.1,0.1,0,20,46.4,51,17
Songadh,21.1697,73.5636,16-05-2024,40.4,27.1,34.3,1,1,0,12.6,30.2,55,21
Songadh,21.1697,73.5636,17-05-2024,42.7,28.7,34.6,0,0,0,14.4,34.2,2,16
Songadh,21.1697,73.5636,18-05-2024,43.1,27.2,34.8,0,0,0,12.7,31.3,1,12
Songadh,21.1697,73.5636,19-05-2024,44.2,28,35.1,0,0,0,21.7,47.9,2,11
Songadh,21.1697,73.5636,20-05-2024,43.9,28,35.1,0,0,0,21.2,38.2,1,5
Songadh,21.1697,73.5636,21-05-2024,43.7,28.2,35.6,0,0,0,12.3,30.2,1,7
Songadh,21.1697,73.5636,22-05-2024,44,28.9,35.5,0,0,0,12.6,33.5,1,13
Songadh,21.1697,73.5636,23-05-2024,44.8,28.8,35.3,0,0,0,21.7,41,3,6
Songadh,21.1697,73.5636,24-05-2024,44,27.8,34.4,0,0,0,21.7,43.9,0,2
Songadh,21.1697,73.5636,25-05-2024,39.7,28.1,32.7,0,0,0,20.9,42.1,3,44
Songadh,21.1697,73.5636,26-05-2024,38.4,28.2,32.3,0,0,0,20.6,45,3,62
Songadh,21.1697,73.5636,27-05-2024,37.8,28.3,32.1,0,0,0,27,50.8,3,64
Songadh,21.1697,73.5636,28-05-2024,37.4,28.1,31.9,0.1,0.1,0,26.7,55.1,51,45
Songadh,21.1697,73.5636,29-05-2024,36.7,27.8,31.6,0.4,0.4,0,29.8,60.5,51,51
Songadh,21.1697,73.5636,30-05-2024,37.7,27.8,32,0,0,0,22.9,47.5,3,27
Songadh,21.1697,73.5636,31-05-2024,38.5,27.7,32.3,0.4,0.4,0,22.9,47.9,51,41
Songadh,21.1697,73.5636,01-06-2024,37.9,27.2,32.1,0.1,0.1,0,20.7,43.6,51,35
Songadh,21.1697,73.5636,02-06-2024,38.8,26.6,32.2,0,0,0,16.6,36,3,58
Songadh,21.1697,73.5636,03-06-2024,38.5,27.5,32.5,0.5,0.5,0,21.6,45.7,51,74
Songadh,21.1697,73.5636,04-06-2024,37.9,27.9,32.4,0.7,0.7,0,20.1,43.6,53,66
Songadh,21.1697,73.5636,05-06-2024,38.9,28.2,32.8,0.6,0.6,0,21,42.1,51,42
Songadh,21.1697,73.5636,06-06-2024,39.7,28,33,0.2,0.2,0,16.1,31.3,51,31
Songadh,21.1697,73.5636,07-06-2024,40.2,27.7,32.7,0,0,0,17.4,38.2,3,58
Songadh,21.1697,73.5636,08-06-2024,33.9,25.6,29.9,29.1,29.1,0,17,36.4,65,86
Songadh,21.1697,73.5636,09-06-2024,37.7,26.5,31.1,17.9,17.9,0,15.8,33.8,63,79
Songadh,21.1697,73.5636,10-06-2024,34.1,26.2,29.4,16.6,16.6,0,17.9,37.1,63,88
Songadh,21.1697,73.5636,11-06-2024,37,27.4,30.8,0.3,0.3,0,21.4,42.8,51,77
Songadh,21.1697,73.5636,12-06-2024,36,27.8,31.1,0.2,0.2,0,19.1,42.1,51,47
Songadh,21.1697,73.5636,13-06-2024,35.2,26.8,30.1,2,2,0,18.4,41.4,51,48
Songadh,21.1697,73.5636,14-06-2024,34.9,26.8,30.1,0.6,0.6,0,20.5,45,51,64
Songadh,21.1697,73.5636,15-06-2024,36.1,26.6,30.4,0.9,0.9,0,19.6,39.2,53,46
Songadh,21.1697,73.5636,16-06-2024,36.7,26.4,30.7,0.6,0.6,0,16.3,36,51,46
Songadh,21.1697,73.5636,17-06-2024,36.7,27.2,30.9,1.1,1.1,0,21,43.9,51,75
Songadh,21.1697,73.5636,18-06-2024,34.7,27,29.2,13.2,13.2,0,21.1,44.3,65,88
Songadh,21.1697,73.5636,19-06-2024,34.2,26.2,29.2,1.1,1.1,0,26.2,51.8,51,76
Songadh,21.1697,73.5636,20-06-2024,32.3,26.3,28.9,2.4,2.4,0,26.6,52.2,55,97
Songadh,21.1697,73.5636,21-06-2024,34.5,26.7,29.8,1.1,1.1,0,23.8,48.6,51,77
Songadh,21.1697,73.5636,22-06-2024,35.7,26.3,30.2,0.5,0.5,0,16.7,36,51,77
Songadh,21.1697,73.5636,23-06-2024,30.8,26.2,28.5,9.7,9.7,0,15.1,29.5,63,97
Songadh,21.1697,73.5636,24-06-2024,32.8,25.5,28.2,7,7,0,13.7,28.4,61,92
Songadh,21.1697,73.5636,25-06-2024,34.5,25.7,29.1,9.4,9.4,0,14.1,39.6,61,94
