market_name,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Bardoli,21.124,73.1115,12-10-2024,31.5,24.5,27.4,15.4,15.4,16.1,25.9,65,99
Bardoli,21.124,73.1115,13-10-2024,32.3,24.7,27.7,9.2,9.2,12.9,27,63,61
Bardoli,21.124,73.1115,14-10-2024,32.3,24.5,27.6,13,13,12.1,31.3,65,90
Bardoli,21.124,73.1115,15-10-2024,32.9,24.2,27.8,1.5,1.5,12.3,22.7,53,81
Bardoli,21.124,73.1115,16-10-2024,33.4,25.2,28.5,7.7,7.7,9.6,20.9,63,62
Bardoli,21.124,73.1115,17-10-2024,34.3,25,29.3,0,0,8.9,19.8,3,91
Bardoli,21.124,73.1115,18-10-2024,33.4,25.6,29.2,8.5,8.5,11.1,22.3,63,91
Bardoli,21.124,73.1115,19-10-2024,31.9,24.8,27.1,16.2,16.2,21.5,37.1,63,95
Bardoli,21.124,73.1115,20-10-2024,30.7,24.2,26.9,17,17,8.9,26.3,65,96
Bardoli,21.124,73.1115,21-10-2024,30,24,26.3,22.2,22.2,14.3,24.1,65,63
Bardoli,21.124,73.1115,22-10-2024,31.9,23.4,27.2,8.5,8.5,13.8,25.9,63,42
Bardoli,21.124,73.1115,23-10-2024,33,24.4,28.2,0,0,10.7,19.8,3,27
Bardoli,21.124,73.1115,24-10-2024,32.7,23.5,27.7,0,0,8.7,19.1,2,18
Bardoli,21.124,73.1115,25-10-2024,34,21.9,27,0,0,7.8,16.2,3,59
Bardoli,21.124,73.1115,26-10-2024,33.3,20.5,26.7,0,0,8.8,18.7,3,47
Bardoli,21.124,73.1115,27-10-2024,33.6,21.3,27.2,0,0,12.2,23.4,3,31
Bardoli,21.124,73.1115,28-10-2024,34,22.2,27.5,0,0,9.8,16.9,2,27
Bardoli,21.124,73.1115,29-10-2024,34.3,23.6,28.2,0,0,7.9,14.8,3,46
Bardoli,21.124,73.1115,30-10-2024,34.6,24.1,28.6,0,0,10.4,20.5,3,20
Bardoli,21.124,73.1115,31-10-2024,35.6,22.7,28.2,0,0,18.9,33.1,0,0
Bardoli,21.124,73.1115,01-11-2024,35.7,21.5,27.8,0,0,13.3,25.9,0,0
Bardoli,21.124,73.1115,02-11-2024,35.1,21.2,27.7,0,0,9.9,19.4,0,0
Bardoli,21.124,73.1115,03-11-2024,35.8,21.8,28.4,0,0,15.5,26.6,2,8
Bardoli,21.124,73.1115,04-11-2024,35.2,22.8,28.7,0,0,10.5,19.4,0,1
Bardoli,21.124,73.1115,05-11-2024,35.7,22.3,28.6,0,0,11.7,25.6,0,0
Bardoli,21.124,73.1115,06-11-2024,35.9,22.2,28.6,0,0,15.9,29.9,1,5
Bardoli,21.124,73.1115,07-11-2024,35.2,22,28.1,0,0,12.1,25.6,0,0
Bardoli,21.124,73.1115,08-11-2024,35.1,22.3,28.5,0,0,9.4,22.3,0,1
Bardoli,21.124,73.1115,09-11-2024,34.6,22.2,28.3,0,0,7.6,19.4,2,8
Bardoli,21.124,73.1115,10-11-2024,34.9,22,27.9,0,0,10.7,24.1,0,0
Bardoli,21.124,73.1115,11-11-2024,34.6,21.8,27.5,0,0,19.8,34.9,0,0
Bardoli,21.124,73.1115,12-11-2024,34.1,21.1,26.5,0,0,21.8,39.6,0,0
Bardoli,21.124,73.1115,13-11-2024,30.6,18.7,24.3,0,0,14.7,30.6,0,0
Bardoli,21.124,73.1115,14-11-2024,31.3,20.5,24.7,0,0,13.7,25.2,0,1
Bardoli,21.124,73.1115,15-11-2024,31.7,20.3,25.1,0,0,10.7,18.7,3,64
Bardoli,21.124,73.1115,16-11-2024,31.4,19.8,25.2,0,0,9.1,18,3,30
Bardoli,21.124,73.1115,17-11-2024,31.3,21.2,25.3,0,0,11.7,25.2,0,2
Bardoli,21.124,73.1115,18-11-2024,30.6,19.9,24.3,0,0,13,27,0,0
Bardoli,21.124,73.1115,19-11-2024,30.2,17.9,23.3,0,0,11.1,19.8,0,0
Bardoli,21.124,73.1115,20-11-2024,29.6,17.9,23,0,0,12.1,25.2,0,0
Bardoli,21.124,73.1115,21-11-2024,29.5,17.7,22.8,0,0,11.3,21.2,0,0
Bardoli,21.124,73.1115,22-11-2024,29.7,17.3,22.6,0,0,10.4,22.3,0,0
Bardoli,21.124,73.1115,23-11-2024,29.6,17.9,22.9,0,0,10.1,21.6,3,9
Bardoli,21.124,73.1115,24-11-2024,30.1,17.7,23.1,0,0,9.6,22.3,3,33
Bardoli,21.124,73.1115,25-11-2024,29.7,18.8,23.4,0,0,14.7,29.2,3,31
Bardoli,21.124,73.1115,26-11-2024,29.4,17.8,22.9,0,0,15.5,32,1,11
Bardoli,21.124,73.1115,27-11-2024,29,17.5,22.8,0,0,15.7,31,0,0
Bardoli,21.124,73.1115,28-11-2024,29,17.1,22.6,0,0,19.9,38.9,0,0
Bardoli,21.124,73.1115,29-11-2024,27.8,17.3,21.9,0,0,17.3,34.9,1,2
Bardoli,21.124,73.1115,30-11-2024,28,17.2,21.7,0,0,14.2,31,2,9
Bardoli,21.124,73.1115,01-12-2024,29.6,17,22.5,0,0,11.4,23.8,3,34
Bardoli,21.124,73.1115,02-12-2024,31.3,19.8,24.9,0,0,13.3,29.5,3,38
Bardoli,21.124,73.1115,03-12-2024,31.9,22,26.5,0,0,13.5,28.1,3,35
Bardoli,21.124,73.1115,04-12-2024,32.1,24.2,27.3,0,0,12.8,27.4,3,79
Bardoli,21.124,73.1115,05-12-2024,32.6,22.6,26.9,0,0,11.7,23.4,3,22
Bardoli,21.124,73.1115,06-12-2024,31.8,21.5,25.9,0,0,11.3,25.6,3,51
Bardoli,21.124,73.1115,07-12-2024,29.3,17.1,22.5,0,0,8.3,20.9,3,88
Bardoli,21.124,73.1115,08-12-2024,28.1,14.5,20.6,0,0,9.8,24.1,3,44
Bardoli,21.124,73.1115,09-12-2024,27,13.6,19.7,0,0,15.9,33.1,3,35
Bardoli,21.124,73.1115,10-12-2024,27.1,14,20.1,0,0,16.2,34.6,3,42
Bardoli,21.124,73.1115,11-12-2024,29.3,16.7,22,0,0,12.1,26.3,3,30
Bardoli,21.124,73.1115,12-12-2024,28.9,15.7,21.8,0,0,13.1,25.6,3,15
Bardoli,21.124,73.1115,13-12-2024,27,16.9,21.4,0,0,19.5,40.7,3,84
Bardoli,21.124,73.1115,14-12-2024,28,16.8,21.4,0,0,14.5,30.2,3,20
Bardoli,21.124,73.1115,15-12-2024,29.2,16.4,21.8,0,0,13.3,24.1,0,0
Bardoli,21.124,73.1115,16-12-2024,29.7,15.1,21.3,0,0,11.8,20.9,0,0
Bardoli,21.124,73.1115,17-12-2024,28.9,14,21,0,0,9.7,17.6,3,18
Bardoli,21.124,73.1115,18-12-2024,29.9,14.7,21.5,0,0,10.7,19.1,2,5
Bardoli,21.124,73.1115,19-12-2024,28.9,15.3,21.4,0,0,9.3,16.2,0,0
Bardoli,21.124,73.1115,20-12-2024,27.9,14.5,20.8,0,0,9.8,18,3,52
Bardoli,21.124,73.1115,21-12-2024,28.8,15,21.4,0,0,9.2,16.6,3,6
Bardoli,21.124,73.1115,22-12-2024,26.5,17.5,21.6,0,0,13.5,28.4,3,20
Bardoli,21.124,73.1115,23-12-2024,26.9,17.7,21.4,0,0,10.5,20.5,3,37
Bardoli,21.124,73.1115,24-12-2024,26.3,16.3,20.8,0,0,12.5,27,3,18
Bardoli,21.124,73.1115,25-12-2024,28.2,15.4,21.5,0,0,9.3,18,1,4
Bardoli,21.124,73.1115,26-12-2024,29.2,19.3,23.8,0,0,9.4,19.8,3,35
Bardoli,21.124,73.1115,27-12-2024,29.3,19.5,23.8,0.5,0.5,8.5,24.1,51,26
Bardoli,21.124,73.1115,28-12-2024,27.8,18.6,22.6,0,0,10.1,22.7,1,6
Bardoli,21.124,73.1115,29-12-2024,29.8,17.7,23.2,0,0,14.4,25.6,0,1
Bardoli,21.124,73.1115,30-12-2024,29.8,19.1,23.8,0,0,10.1,18.7,0,0
Bardoli,21.124,73.1115,31-12-2024,30.5,17.8,23.6,0,0,10.9,18.4,0,0
Bardoli,21.124,73.1115,01-01-2025,30.1,17.7,23.4,0,0,11.9,20.5,0,0
