,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.24254779334803686,0.44995255476341756,0.46360844368365617,0.462531962742595,0.4789874372247095,0.4521386034014219,0.34405917368413436,0.48504639457661375,0.13191861820617098,0.06975444250308858,1.0,0.03802397064017551,0.42937687721274104,0.1243332475740779,0.1243332475740779,-0.40961723062482125,0.34699740206114005,-0.404989882888287,0.02674275571115144,0.36009402800148,1.0,0.15733922967207656,-0.04511175873870898,,
max_wind_spd (m/s),0.16927199324962983,0.12161962803192546,0.2194115393157704,0.2158268447166314,0.2186002832472255,0.1993218669101338,0.13325788244564865,0.21705744613985722,-0.034350474646673894,-0.044586097515658146,0.03802397064017551,1.0,0.17524572412845021,0.12350298437938328,0.12350298437938328,-0.24275326740134645,0.09511577839647947,-0.23512514279065702,-0.11490677237651777,0.1170991561917556,0.03802397064017555,0.24336709765244405,0.6561243068012507,,
min_temp (°C),0.3580338979725516,0.8451668160800745,0.8254849193755086,0.8318957289884076,0.8397235129649216,0.756454734504888,0.5091090212768866,0.8275532791656325,0.48302784587091896,0.23695992196886256,0.42937687721274104,0.17524572412845021,1.0,0.14978516499473787,0.14978516499473787,-0.7677040692621018,0.45209616017018744,-0.7672745625498022,0.15197802605631777,0.9178290626815863,0.42937687721274115,0.33835211640846524,0.18538608518707794,,
precip (mm),0.5878610935969463,0.3279811553321813,0.23656001438359509,0.2246971993065882,0.24485154469370174,0.1811409046147672,0.051413296689968746,0.23444905603722002,-0.339969960962072,-0.40245464547910215,0.1243332475740779,0.12350298437938328,0.14978516499473787,1.0,1.0,-0.4312589801461895,0.5149327975450582,-0.4254558402149781,-0.5417132988125075,-0.031671111446784334,0.12433324757407789,0.29731178173613815,0.015832717450539997,,
precip_gpm (mm/hr),0.5878610935969463,0.3279811553321813,0.23656001438359509,0.2246971993065882,0.24485154469370174,0.1811409046147672,0.051413296689968746,0.23444905603722002,-0.339969960962072,-0.40245464547910215,0.1243332475740779,0.12350298437938328,0.14978516499473787,1.0,1.0,-0.4312589801461895,0.5149327975450582,-0.4254558402149781,-0.5417132988125075,-0.031671111446784334,0.12433324757407789,0.29731178173613815,0.015832717450539997,,
pres (hPa),-0.6565842431158917,-0.8007436023926481,-0.8007036067679403,-0.8038443670232309,-0.807495043588338,-0.6336131698950487,-0.2914994570191693,-0.7584797164177224,-0.07432462856508086,0.13311179453191668,-0.40961723062482125,-0.24275326740134645,-0.7677040692621018,-0.4312589801461895,-0.4312589801461895,1.0,-0.6625076411434211,0.9948516502476522,0.25194238805437497,-0.5895058109262018,-0.40961723062482086,-0.5759085074022103,-0.1837221874866046,,
rh (%),0.7148264695034727,0.8321529230460253,0.38225647773300364,0.37394631986761023,0.41009417961850203,0.2744350186430003,0.016929685783989894,0.38375352879648916,-0.3579800371360239,-0.43269964595750765,0.34699740206114005,0.09511577839647947,0.45209616017018744,0.5149327975450582,0.5149327975450582,-0.6625076411434211,1.0,-0.6588386729005246,-0.5016344368545108,0.1549537661637557,0.34699740206114,0.3185534086516852,0.05864437055730392,,
slp (hPa),-0.6492010187994013,-0.7996032646199073,-0.7963352596283719,-0.8002386450097982,-0.8030173640433566,-0.6266924207732518,-0.28338773901516384,-0.7530296079589771,-0.079251939841593,0.12876119799823388,-0.404989882888287,-0.23512514279065702,-0.7672745625498022,-0.4254558402149781,-0.4254558402149781,0.9948516502476522,-0.6588386729005246,1.0,0.24647443406475347,-0.5911016973974473,-0.40498988288828663,-0.5728112453087967,-0.17003842751382703,,
solar_rad (W/m²),-0.6951813359614708,-0.14079844212260387,0.10961823633285432,0.1211714655438321,0.09701724183955755,0.19749131444192203,0.3216360167943798,0.12160470616510921,0.6282859555676897,0.9335465503991953,0.02674275571115144,-0.11490677237651777,0.15197802605631777,-0.5417132988125075,-0.5417132988125075,0.25194238805437497,-0.5016344368545108,0.24647443406475347,1.0,0.3824300710897311,0.02674275571115137,-0.16434563498507138,-0.03434743562128056,,
temp (°C),0.09744291156955459,0.6679456367105082,0.7680076281449447,0.7784795549168909,0.7760944880683089,0.7569221578643032,0.6016228531693525,0.780875461232418,0.7752837433908467,0.45226073676578227,0.36009402800148,0.1170991561917556,0.9178290626815863,-0.031671111446784334,-0.031671111446784334,-0.5895058109262018,0.1549537661637557,-0.5911016973974473,0.3824300710897311,1.0,0.3600940280014799,0.17944734328312026,0.10384792134230436,,
wind_dir (°),0.24254779334803686,0.44995255476341756,0.46360844368365617,0.462531962742595,0.4789874372247095,0.4521386034014219,0.34405917368413436,0.48504639457661375,0.13191861820617098,0.06975444250308858,1.0,0.03802397064017555,0.42937687721274115,0.12433324757407789,0.12433324757407789,-0.40961723062482086,0.34699740206114,-0.40498988288828663,0.02674275571115137,0.3600940280014799,1.0,0.15733922967207656,-0.04511175873870898,,
wind_gust_spd (m/s),0.439463859129981,0.3199820357876698,0.5324855792052486,0.5317433790503795,0.5136128153907997,0.3738062998063536,0.1562030548240468,0.45755667692477786,-0.1689321186852893,-0.05716974574511149,0.15733922967207656,0.24336709765244405,0.33835211640846524,0.29731178173613815,0.29731178173613815,-0.5759085074022103,0.3185534086516852,-0.5728112453087967,-0.16434563498507138,0.17944734328312026,0.15733922967207656,1.0,0.292906928284965,,
