,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.2883738670749114,0.36007981862545607,0.6623762098121975,0.6592868199032295,0.6722915635261077,0.6886881307527476,0.6036792684917672,0.6845220110564626,0.24923434607136638,0.20146217030034363,1.0,0.16839970932732615,0.5142615375379169,0.16812365360676054,0.16812365360676054,-0.4889469511696223,0.06203091231571951,-0.49375514981232355,0.06679083763990958,0.4692377385686099,1.0,0.08170646905044406,0.18688303416826965,,
max_wind_spd (m/s),0.5015283353758062,0.3650673478824493,0.46336394999285635,0.46899079012635736,0.4495716205794608,0.2778898222077343,0.02640230270650064,0.38936617477063235,-0.21887857042689426,-0.21486076422801487,0.16839970932732615,1.0,0.313290981956587,0.2569737184535506,0.2569737184535506,-0.5783575061688091,0.4141611887289966,-0.5740503654100092,-0.344814412627483,0.05752755377042759,0.16839970932732615,0.9408551027013106,0.9484336610370778,,
min_temp (°C),0.458179548814448,0.8598025548939703,0.8314822909279747,0.8317381267957721,0.8415567810572733,0.7506586406683319,0.5083123289103336,0.8257670489629464,0.5218554155246145,0.1472356590314049,0.5142615375379169,0.313290981956587,1.0,0.23220566397714407,0.23220566397714407,-0.7822012578427291,0.30464984568849457,-0.7952875614091367,0.03715028214828323,0.8781228077486296,0.5142615375379169,0.30688827532219315,0.3625136531981861,,
precip (mm),0.5178908411138061,0.38372402599045685,0.2547447182778782,0.24594583233828213,0.26347854786778624,0.2008298778086526,0.0677084674904077,0.2563805135884554,-0.2843766068272948,-0.39729446080105385,0.16812365360676054,0.2569737184535506,0.23220566397714407,1.0,1.0,-0.45818145253149384,0.5235813729038626,-0.45176796511693645,-0.5375104081176053,-0.01519426549875,0.16812365360676051,0.288480104101539,0.25944110241784096,,
precip_gpm (mm/hr),0.5178908411138061,0.38372402599045685,0.2547447182778782,0.24594583233828213,0.26347854786778624,0.2008298778086526,0.0677084674904077,0.2563805135884554,-0.2843766068272948,-0.39729446080105385,0.16812365360676054,0.2569737184535506,0.23220566397714407,1.0,1.0,-0.45818145253149384,0.5235813729038626,-0.45176796511693645,-0.5375104081176053,-0.01519426549875,0.16812365360676051,0.288480104101539,0.25944110241784096,,
pres (hPa),-0.6706281662203135,-0.7810348848695564,-0.8132211850026271,-0.8160992391725141,-0.8129258205896976,-0.6314294205616849,-0.29576383207698453,-0.7617208127738195,-0.16294936268345467,0.13572195197354725,-0.4889469511696223,-0.5783575061688091,-0.7822012578427291,-0.45818145253149384,-0.45818145253149384,1.0,-0.5031375966387572,0.9958212102669745,0.30128792992113373,-0.5580187150812826,-0.4889469511696222,-0.5619729379752715,-0.6182555005683644,,
rh (%),0.7471415563608677,0.7147475298709356,0.17802743591182277,0.16779546379017382,0.19132163182998338,0.03688269579936253,-0.2116737724867787,0.15817754619033783,-0.5274582837230252,-0.656126064449045,0.06203091231571951,0.4141611887289966,0.30464984568849457,0.5235813729038626,0.5235813729038626,-0.5031375966387572,1.0,-0.49039620417111973,-0.7257047541386966,-0.12889487291549392,0.062030912315719465,0.46013152941103724,0.4786542195613146,,
slp (hPa),-0.6579965484925455,-0.7846851363547322,-0.8212159729766509,-0.8242776657317822,-0.8210157762788483,-0.6416738259360281,-0.3077352385591366,-0.7703185423594416,-0.1842892069198658,0.11389795027170213,-0.49375514981232355,-0.5740503654100092,-0.7952875614091367,-0.45176796511693645,-0.45176796511693645,0.9958212102669745,-0.49039620417111973,1.0,0.27972716210761045,-0.5773700952887347,-0.4937551498123231,-0.5553936913023104,-0.6140124354427267,,
solar_rad (W/m²),-0.7615292787430461,-0.2808077280002596,0.03921324039667777,0.04658305283409973,0.03344805017337551,0.14555287260556637,0.29555059276766976,0.05890097904821459,0.701272195817624,0.9230266362162195,0.06679083763990958,-0.344814412627483,0.03715028214828323,-0.5375104081176053,-0.5375104081176053,0.30128792992113373,-0.7257047541386966,0.27972716210761045,1.0,0.40983905942683896,0.06679083763990962,-0.35585009227644926,-0.3381180940284952,,
temp (°C),0.0872056200757392,0.5958217581827814,0.7667049483916127,0.7712826376789312,0.7737286924467112,0.76176830510046,0.6363766183240332,0.7776827475761364,0.8555230448871711,0.4851277277539717,0.4692377385686099,0.05752755377042759,0.8781228077486296,-0.01519426549875,-0.01519426549875,-0.5580187150812826,-0.12889487291549392,-0.5773700952887347,0.40983905942683896,1.0,0.46923773856861,0.03519213972477472,0.09407114836776703,,
wind_dir (°),0.2883738670749114,0.36007981862545607,0.6623762098121975,0.6592868199032295,0.6722915635261077,0.6886881307527476,0.6036792684917672,0.6845220110564626,0.24923434607136638,0.20146217030034363,1.0,0.16839970932732615,0.5142615375379169,0.16812365360676051,0.16812365360676051,-0.4889469511696222,0.062030912315719465,-0.4937551498123231,0.06679083763990962,0.46923773856861,1.0,0.08170646905044406,0.18688303416826965,,
wind_gust_spd (m/s),0.5050981645657521,0.3913399726403878,0.41297763249934843,0.41643742823527696,0.4014795368630079,0.23315485596117802,-0.022707912172880707,0.34439616595382766,-0.25621239962068715,-0.24721215258389215,0.08170646905044406,0.9408551027013106,0.30688827532219315,0.288480104101539,0.288480104101539,-0.5619729379752715,0.46013152941103724,-0.5553936913023104,-0.35585009227644926,0.03519213972477472,0.08170646905044406,1.0,0.9359071607870806,,
wind_spd (m/s),0.5187871724710453,0.44566088699914963,0.48952997707613893,0.49347973995505007,0.4770420426113635,0.29329279222254795,0.01700792961310946,0.41541150709743685,-0.20242131684715245,-0.21089233641452676,0.18688303416826965,0.9484336610370778,0.3625136531981861,0.25944110241784096,0.25944110241784096,-0.6182555005683644,0.4786542195613146,-0.6140124354427267,-0.3381180940284952,0.09407114836776703,0.18688303416826965,0.9359071607870806,1.0,,
query_lat (°),,,,,,,,,,,,,,,,,,,,,,,,,
query_lon (°),,,,,,,,,,,,,,,,,,,,,,,,,
