,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.16753986314389702,0.2710650181079458,0.575111745718625,0.5682138278456034,0.5810784026711822,0.6192273327494021,0.5769901008590322,0.6006296176536603,0.4302843917209254,0.2934434941350445,1.0,0.21174839052353792,0.4935364349006347,0.10908914345242497,0.10908914345242497,-0.3839901824373144,0.005701129551504458,-0.3978367452582498,0.20439023016143124,0.5241048864057815,1.0,0.13833543668282638,0.18927874280421778,,
max_wind_spd (m/s),0.3505652714724741,0.354246787628194,0.5735996316464587,0.5761275291747525,0.5691835374820445,0.43577498997547737,0.22807271166758938,0.517008950728132,0.16375736561345083,0.06840885309432154,0.21174839052353792,1.0,0.4741768607147356,0.2296706533392219,0.2296706533392219,-0.6197352689189702,0.19939981251901073,-0.6220755417067291,-0.04250311953404784,0.3554668215123735,0.21174839052353792,0.9375768864126158,0.9270688625630525,,
min_temp (°C),0.43617638107608536,0.7831060456276163,0.8978987876628557,0.9024518003555192,0.9101364124638445,0.8445236467041081,0.6292990157250177,0.9045261871391852,0.6782495673140734,0.24918581348117622,0.4935364349006347,0.4741768607147356,1.0,0.20308705706089064,0.20308705706089064,-0.7986154222473705,0.325848629263189,-0.8166482819477328,0.14851595185908856,0.9231248107384732,0.4935364349006347,0.42843030631939005,0.38965271632793064,,
precip (mm),0.45700668393715205,0.3375470098945143,0.18121552545102856,0.1753722213306681,0.19878357998678478,0.15211508046163116,0.06200684371184978,0.1955345447924548,-0.1987828331926668,-0.3304072414231861,0.10908914345242497,0.2296706533392219,0.20308705706089064,1.0,1.0,-0.3758638582453308,0.44204091203218465,-0.3585357539507143,-0.466254525821219,0.021426764679007056,0.10908914345242499,0.24617508838256275,0.19686183129082754,,
precip_gpm (mm/hr),0.45700668393715205,0.3375470098945143,0.18121552545102856,0.1753722213306681,0.19878357998678478,0.15211508046163116,0.06200684371184978,0.1955345447924548,-0.1987828331926668,-0.3304072414231861,0.10908914345242497,0.2296706533392219,0.20308705706089064,1.0,1.0,-0.3758638582453308,0.44204091203218465,-0.3585357539507143,-0.466254525821219,0.021426764679007056,0.10908914345242499,0.24617508838256275,0.19686183129082754,,
pres (hPa),-0.6289229875292108,-0.7886957322234068,-0.7956822456842637,-0.7968090726303042,-0.8068474459303495,-0.6312073319697592,-0.32091270206810835,-0.7600257981905535,-0.3026770932846499,0.060549862679688184,-0.3839901824373144,-0.6197352689189702,-0.7986154222473705,-0.3758638582453308,-0.3758638582453308,1.0,-0.5581222420984445,0.9963105338669717,0.185348359070485,-0.6167899703496249,-0.38399018243731436,-0.5900085115279078,-0.5475830995170232,,
rh (%),0.6580360466213263,0.8176961601208292,0.15360398824168886,0.14171635948832043,0.18898250732228383,0.05495479226373062,-0.18781066509422367,0.16653039351415821,-0.3695675594894952,-0.5757080896298803,0.005701129551504458,0.19939981251901073,0.325848629263189,0.44204091203218465,0.44204091203218465,-0.5581222420984445,1.0,-0.5358000865272745,-0.5976743239193755,-0.007547536707943464,0.005701129551504423,0.20365754871633923,0.15550469466429415,,
slp (hPa),-0.6108743533147667,-0.7873594302064352,-0.8121076167486047,-0.8139265108311065,-0.822704389722061,-0.6515654193174505,-0.34389585559963365,-0.7770294751117184,-0.3375702494405152,0.028710431801610488,-0.3978367452582498,-0.6220755417067291,-0.8166482819477328,-0.3585357539507143,-0.3585357539507143,0.9963105338669717,-0.5358000865272745,1.0,0.1537766816598233,-0.6448729659439766,-0.3978367452582493,-0.5893483124538273,-0.5481456589994917,,
solar_rad (W/m²),-0.7133138578074936,-0.22289693179665296,0.2010932324132364,0.21757215160139134,0.18014993065632695,0.25110614889405725,0.3347784440449871,0.19344302606654143,0.6726002513040252,0.9347076222735979,0.20439023016143124,-0.04250311953404784,0.14851595185908856,-0.466254525821219,-0.466254525821219,0.185348359070485,-0.5976743239193755,0.1537766816598233,1.0,0.4299438442928338,0.20439023016143126,-0.08577044951727272,-0.04437466991814786,,
temp (°C),0.15556360816533263,0.5575618754612143,0.8683586475283093,0.8787701355493648,0.8678208496097624,0.8496850000866997,0.7158771498080024,0.8718798926055249,0.9031366542914746,0.5181741038083142,0.5241048864057815,0.3554668215123735,0.9231248107384732,0.021426764679007056,0.021426764679007056,-0.6167899703496249,-0.007547536707943464,-0.6448729659439766,0.4299438442928338,1.0,0.5241048864057816,0.29884009529692374,0.2751522755412364,,
