clouds (%),Date ,dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),market_name (Text),query_lat (°),query_lon (°)
0.3,2024-03-01,13.8,48,384,282,124,944,925,34.1,8.3,235,5.2,22.2,0.0,0.0,1008,0.43,1011,277,28.2,235,9.6,3.2,Viramgam,23.1259455923199,72.0457121911553
0.62,2024-03-02,17.9,48,386,284,124,944,929,27.8,3.8,260,6.0,22.6,2.8,2.8,1008,0.67,1011,154,24.8,260,11.2,3.5,Viramgam,23.1259455923199,72.0457121911553
0.39,2024-03-03,6.2,48,387,286,124,945,933,25.9,5.8,248,4.4,14.8,0.0,0.0,1010,0.44,1014,248,19.7,248,8.4,3.1,Viramgam,23.1259455923199,72.0457121911553
0.34,2024-03-04,4.2,48,388,287,124,945,937,27.4,9.1,243,3.2,13.7,0.3,0.3,1012,0.38,1015,281,20.0,243,6.0,2.0,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-05,5.7,49,389,289,124,946,940,29.3,9.2,138,3.2,13.7,0.0,0.0,1012,0.38,1015,289,21.3,138,6.8,2.6,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-06,7.0,49,390,291,124,946,944,30.7,9.3,168,3.2,15.6,0.0,0.0,1011,0.38,1014,291,22.7,168,6.4,2.2,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-03-07,7.6,49,391,292,125,947,948,31.5,9.3,280,3.2,15.6,0.0,0.0,1010,0.39,1014,292,23.3,280,5.6,2.1,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-03-08,8.7,49,392,294,125,947,951,31.9,9.4,228,3.6,16.7,0.0,0.0,1011,0.4,1014,294,24.3,228,7.2,2.7,Viramgam,23.1259455923199,72.0457121911553
0.13,2024-03-09,6.6,49,393,296,125,948,955,31.9,9.5,209,3.2,16.7,0.0,0.0,1011,0.35,1014,296,24.1,209,6.0,2.5,Viramgam,23.1259455923199,72.0457121911553
0.04,2024-03-10,10.2,49,394,297,125,948,958,33.7,9.6,208,3.2,19.3,0.0,0.0,1010,0.39,1014,297,26.0,208,7.2,2.4,Viramgam,23.1259455923199,72.0457121911553
