,count,mean,std,min,25%,50%,75%,max,range,cv
Min_Price,35559.0,5600.067099749712,4482.24147626524,200.0,2600.0,4800.0,6500.0,60000.0,59800.0,80.03906732591773
Max_Price,35559.0,6978.395089850671,5486.692265138319,0.0,3500.0,5995.0,7950.0,61500.0,61500.0,78.6239843759796
Modal_Price,35559.0,6461.166230771394,5100.106771143986,250.0,3050.0,5535.0,7363.0,61500.0,61250.0,78.93477104573873
Commodity_Code,35559.0,49.23088388312382,74.81745609422632,1.0,9.0,15.0,49.0,413.0,412.0,151.97260376605485
