,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.18123545249614442,0.29479968151246816,0.6101373467436317,0.6020058640101449,0.615892693253921,0.6557959964495707,0.6135000920623478,0.6355932842093105,0.4181831225957012,0.3094226142987838,1.0,0.22683102334580452,0.49180857537351563,0.10824573924089348,0.10824573924089348,-0.39248040813762003,0.03041515450894617,-0.40830808932833246,0.2169144195436938,0.5232532693025016,1.0,0.1755744251519956,0.23170971764423925,,
max_wind_spd (m/s),0.37427880710775363,0.3674354093843791,0.5686552623744118,0.5711329658708164,0.5648091157907579,0.42784905566838893,0.21881421178849753,0.5132957052206273,0.12749451518222002,0.03662148360154871,0.22683102334580452,1.0,0.44829343311296643,0.259329977358894,0.259329977358894,-0.6231770893159643,0.24162366510478683,-0.6262396741893735,-0.07922228225011069,0.3354618401146828,0.22683102334580457,0.9517455547983592,0.9400654292673426,,
min_temp (°C),0.4563585163396849,0.8360264421942801,0.8701344745411269,0.8754961677898082,0.8837167570487422,0.8102414202352239,0.5874170120398916,0.877110868780878,0.6532413513370298,0.19772664690674066,0.49180857537351563,0.44829343311296643,1.0,0.2154949179863414,0.2154949179863414,-0.7975157953650558,0.3995111389578623,-0.8169539557104435,0.10591736720366998,0.9229872561377869,0.4918085753735155,0.4311638303402154,0.395645631645636,,
precip (mm),0.45519951679565707,0.33138329648917764,0.18966932872091696,0.18504507942297024,0.20575032838999227,0.14836436808449127,0.052024599480277496,0.1976163024683864,-0.18585038967556058,-0.3256349107620889,0.10824573924089348,0.259329977358894,0.2154949179863414,1.0,1.0,-0.39402088041421357,0.43731847317975736,-0.3854534759491998,-0.4675223839546235,0.04238906155671943,0.10824573924089348,0.2475437431174663,0.2561197780272018,,
precip_gpm (mm/hr),0.45519951679565707,0.33138329648917764,0.18966932872091696,0.18504507942297024,0.20575032838999227,0.14836436808449127,0.052024599480277496,0.1976163024683864,-0.18585038967556058,-0.3256349107620889,0.10824573924089348,0.259329977358894,0.2154949179863414,1.0,1.0,-0.39402088041421357,0.43731847317975736,-0.3854534759491998,-0.4675223839546235,0.04238906155671943,0.10824573924089348,0.2475437431174663,0.2561197780272018,,
pres (hPa),-0.6402180082687436,-0.7980266772626491,-0.7902887466100058,-0.7912991170995387,-0.8015201636711015,-0.6234413945064301,-0.31079249959416383,-0.7537582951314796,-0.2848125274172156,0.09278917230063626,-0.39248040813762003,-0.6231770893159643,-0.7975157953650558,-0.39402088041421357,-0.39402088041421357,1.0,-0.5911969911063613,0.9962590524803615,0.20971364456906824,-0.6190710309203761,-0.3924804081376204,-0.6026526630951956,-0.5913189133715253,,
rh (%),0.6718058175393238,0.8145292388674881,0.19397570153495075,0.18203389013360102,0.22893717370260594,0.09120435596662872,-0.15885909249257954,0.20419718579825358,-0.3317464103114516,-0.5791377639868879,0.03041515450894617,0.24162366510478683,0.3995111389578623,0.43731847317975736,0.43731847317975736,-0.5911969911063613,1.0,-0.5741439078664257,-0.5860007196340344,0.06295393313520734,0.030415154508946204,0.2261763415065492,0.23549658213472197,,
slp (hPa),-0.6252903811237861,-0.8017828907384345,-0.8058691042533788,-0.8077342694579529,-0.8167652824873662,-0.6436772695616773,-0.33448625990397246,-0.7707807126717313,-0.319833369042115,0.0635861799971846,-0.40830808932833246,-0.6262396741893735,-0.8169539557104435,-0.3854534759491998,-0.3854534759491998,0.9962590524803615,-0.5741439078664257,1.0,0.18127939723177827,-0.6482480562864497,-0.4083080893283322,-0.6054391861718118,-0.5917312156962848,,
solar_rad (W/m²),-0.7184182276109099,-0.21025313309464128,0.19306371900286778,0.20920984634345144,0.17236212791026742,0.24777483667249647,0.335133387901888,0.1866670561001266,0.6656916044594555,0.9310977561403505,0.2169144195436938,-0.07922228225011069,0.10591736720366998,-0.4675223839546235,-0.4675223839546235,0.20971364456906824,-0.5860007196340344,0.18127939723177827,1.0,0.3935251223472048,0.2169144195436938,-0.09177979430275893,-0.09753645947654102,,
temp (°C),0.18265466170185185,0.6206063008722454,0.8583983962716228,0.8691349598417345,0.8595811520985979,0.8375999890726917,0.6974697972206761,0.8640512664469372,0.8877458432886938,0.48546270641362743,0.5232532693025016,0.3354618401146828,0.9229872561377869,0.04238906155671943,0.04238906155671943,-0.6190710309203761,0.06295393313520734,-0.6482480562864497,0.3935251223472048,1.0,0.5232532693025016,0.314964535204867,0.2790744020912663,,
wind_dir (°),0.18123545249614442,0.29479968151246816,0.6101373467436317,0.6020058640101449,0.615892693253921,0.6557959964495707,0.6135000920623478,0.6355932842093105,0.4181831225957012,0.3094226142987838,1.0,0.22683102334580457,0.4918085753735155,0.10824573924089348,0.10824573924089348,-0.3924804081376204,0.030415154508946204,-0.4083080893283322,0.2169144195436938,0.5232532693025016,1.0,0.1755744251519956,0.23170971764423925,,
