,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.2997466851168714,0.4002560108269885,0.6430680075054404,0.6348122361693088,0.6494019333210835,0.6496702422072305,0.5623877948912451,0.6559576159497689,0.16578427847191157,0.1611663982332546,1.0,0.22953304332728877,0.4593646401911912,0.15257687375623755,0.15257687375623755,-0.4798941575468873,0.23230100017295752,-0.479144455964688,0.050875265047171866,0.39050079281210265,1.0,0.23847693333204628,0.18781854519171204,,
max_wind_spd (m/s),0.4759749570610526,0.42608002248613847,0.5545282245753241,0.5556353532844889,0.5410906110991202,0.37497924414021144,0.11029609410378322,0.4812699623189174,-0.18103878280256117,-0.15304972773007378,0.22953304332728877,1.0,0.4255629100376753,0.299298964467414,0.299298964467414,-0.6378357262544525,0.4194859219349357,-0.6323898344791793,-0.28673092632333147,0.1636881886118633,0.2295330433272888,0.9488432501816951,0.9500239629983092,,
min_temp (°C),0.46717532038072773,0.8588963164341323,0.8086494830787523,0.8156234047174061,0.8221460608666507,0.7183683266618618,0.45092797052154926,0.8009416152747302,0.43487356746018213,0.08385818011815573,0.4593646401911912,0.4255629100376753,1.0,0.22795895167190802,0.22795895167190802,-0.7939094317051543,0.444454195237435,-0.8018333797398853,0.0007299881553777696,0.8549867464021135,0.4593646401911911,0.44334939248731775,0.42239466114389307,,
precip (mm),0.5164181858060725,0.3827373869289065,0.25434797843644047,0.24329902592044225,0.26548591413945183,0.19736541374395616,0.061501896822745636,0.25596000849845685,-0.3495364863077347,-0.4160139695162737,0.15257687375623755,0.299298964467414,0.22795895167190802,1.0,1.0,-0.45162105536643876,0.5365485329964147,-0.44860671489019804,-0.5626484399584726,-0.05156806011566301,0.15257687375623755,0.3303196376935035,0.3109379632471008,,
precip_gpm (mm/hr),0.5164181858060725,0.3827373869289065,0.25434797843644047,0.24329902592044225,0.26548591413945183,0.19736541374395616,0.061501896822745636,0.25596000849845685,-0.3495364863077347,-0.4160139695162737,0.15257687375623755,0.299298964467414,0.22795895167190802,1.0,1.0,-0.45162105536643876,0.5365485329964147,-0.44860671489019804,-0.5626484399584726,-0.05156806011566301,0.15257687375623755,0.3303196376935035,0.3109379632471008,,
pres (hPa),-0.6594784636696969,-0.7832964446341426,-0.801862730414638,-0.8060689589203118,-0.8074174301036344,-0.6325253838628123,-0.29287421463209073,-0.7570204597669234,-0.07831188565953957,0.17442489666747435,-0.4798941575468873,-0.6378357262544525,-0.7939094317051543,-0.45162105536643876,-0.45162105536643876,1.0,-0.5931752536632752,0.9964470110980067,0.3223016832466297,-0.5401351097965474,-0.47989415754688847,-0.6462048147876606,-0.6478321829396967,,
rh (%),0.7818442567389566,0.8148784139399035,0.29957086036411934,0.2904665347174219,0.32969440775173603,0.17440870022901345,-0.0917958948583955,0.2971252906867128,-0.5100475617289828,-0.6185212333890445,0.23230100017295752,0.4194859219349357,0.444454195237435,0.5365485329964147,0.5365485329964147,-0.5931752536632752,1.0,-0.5883698083565019,-0.6834793255649615,-0.02953785560624621,0.2323010001729576,0.4666756252066915,0.483468862354187,,
slp (hPa),-0.6543720358184155,-0.7882840417103587,-0.8077653149731379,-0.8127691301755497,-0.8136303844660041,-0.6402791380770343,-0.3005508734864567,-0.763497401764326,-0.0933217363884333,0.16406838092770004,-0.479144455964688,-0.6323898344791793,-0.8018333797398853,-0.44860671489019804,-0.44860671489019804,0.9964470110980067,-0.5883698083565019,1.0,0.3084388409600019,-0.5542935558721135,-0.4791444559646878,-0.6410516833899291,-0.6425905202870038,,
solar_rad (W/m²),-0.7733074009578887,-0.3177628798529903,0.03542980479867706,0.04778757704171306,0.019850461202663962,0.14124376953585302,0.30361470198221063,0.048495453892689847,0.7124003714748741,0.9215076137466157,0.050875265047171866,-0.28673092632333147,0.0007299881553777696,-0.5626484399584726,-0.5626484399584726,0.3223016832466297,-0.6834793255649615,0.3084388409600019,1.0,0.4048050663538956,0.05087526504717185,-0.30734057111547347,-0.33723548668316505,,
temp (°C),0.06439843842237702,0.5480722994272184,0.7333753796265196,0.7457954720639285,0.736532061684067,0.7248752627159375,0.5906402501743551,0.738995546416546,0.8285183687689154,0.45935437685949804,0.39050079281210265,0.1636881886118633,0.8549867464021135,-0.05156806011566301,-0.05156806011566301,-0.5401351097965474,-0.02953785560624621,-0.5542935558721135,0.4048050663538956,1.0,0.3905007928121027,0.15553611964127384,0.12235982382717711,,
wind_dir (°),0.2997466851168714,0.4002560108269885,0.6430680075054404,0.6348122361693088,0.6494019333210835,0.6496702422072305,0.5623877948912451,0.6559576159497689,0.16578427847191157,0.1611663982332546,1.0,0.2295330433272888,0.4593646401911911,0.15257687375623755,0.15257687375623755,-0.47989415754688847,0.2323010001729576,-0.4791444559646878,0.05087526504717185,0.3905007928121027,1.0,0.23847693333204628,0.18781854519171204,,
wind_gust_spd (m/s),0.5121213261622072,0.4629412173809934,0.5451489949054907,0.5461278678568801,0.5365358812744897,0.3769991245428314,0.11506995147396996,0.4820676754646016,-0.21611243006670727,-0.18539806537995426,0.23847693333204628,0.9488432501816951,0.44334939248731775,0.3303196376935035,0.3303196376935035,-0.6462048147876606,0.4666756252066915,-0.6410516833899291,-0.30734057111547347,0.15553611964127384,0.23847693333204628,1.0,0.9410802852297153,,
wind_spd (m/s),0.5022774277145953,0.461459186796749,0.5123291359790164,0.5151104382446651,0.5004816210836763,0.31251092226105337,0.024083855943037757,0.4341564784406311,-0.24857803001344092,-0.22080188826177932,0.18781854519171204,0.9500239629983092,0.42239466114389307,0.3109379632471008,0.3109379632471008,-0.6478321829396967,0.483468862354187,-0.6425905202870038,-0.33723548668316505,0.12235982382717711,0.18781854519171204,0.9410802852297153,1.0,,
query_lat (°),,,,,,,,,,,,,,,,,,,,,,,,,
query_lon (°),,,,,,,,,,,,,,,,,,,,,,,,,
