,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.3057837678810299,0.511240046216991,0.6548075603643335,0.6404582453062975,0.6551323048874967,0.643345401822979,0.5254172949312061,0.658968392954944,0.04569983714771499,0.14603826608880127,1.0,0.3392706294758238,0.45093298240884494,0.1913033864889779,0.1913033864889779,-0.4721195287678664,0.406370568655526,-0.47361989596781534,0.03994122920380382,0.3565485220298564,1.0,0.3490128472616746,0.24908946252550998,,
max_wind_spd (m/s),0.4794315127195554,0.43442866774748357,0.6107611588875359,0.6109035330978373,0.5947070753693277,0.4317591368029829,0.15504114540828362,0.5373868398528024,-0.23591227400661144,-0.13339677849197243,0.3392706294758238,1.0,0.44751424642548177,0.3404946660562243,0.3404946660562243,-0.6518747096099631,0.43307595098717294,-0.6511905034652902,-0.26846976662517946,0.20979726256319292,0.33927062947582376,0.9514384741924937,0.9459575321459371,,
min_temp (°C),0.4860950647617957,0.8908330827497707,0.7887689321869701,0.7947913729817684,0.8032324609874794,0.6787165746915879,0.3787172726934276,0.7788946883714429,0.3048864845323441,0.029988512831607736,0.45093298240884494,0.44751424642548177,1.0,0.2591127690211914,0.2591127690211914,-0.7971192351028629,0.5477677062779347,-0.8023199565380493,-0.041153852326470515,0.8602446841317076,0.450932982408845,0.45645197858019015,0.435563061675835,,
precip (mm),0.5246012463344416,0.372772969242593,0.271625458098842,0.2619257562047368,0.28145162308906885,0.1964322230122794,0.036615839645781405,0.2671084726474228,-0.3859212862218217,-0.42052034129972665,0.1913033864889779,0.3404946660562243,0.2591127690211914,1.0,1.0,-0.45531683883395013,0.5204255531851549,-0.4511946803485068,-0.5686674324480661,-0.015204427637626252,0.1913033864889779,0.34650828872105555,0.3769803476170502,,
precip_gpm (mm/hr),0.5246012463344416,0.372772969242593,0.271625458098842,0.2619257562047368,0.28145162308906885,0.1964322230122794,0.036615839645781405,0.2671084726474228,-0.3859212862218217,-0.42052034129972665,0.1913033864889779,0.3404946660562243,0.2591127690211914,1.0,1.0,-0.45531683883395013,0.5204255531851549,-0.4511946803485068,-0.5686674324480661,-0.015204427637626252,0.1913033864889779,0.34650828872105555,0.3769803476170502,,
pres (hPa),-0.6601633317920559,-0.7864033354302328,-0.7941561411507326,-0.7970864076111877,-0.7964035772420586,-0.6105312984235157,-0.237772442048113,-0.7435409467882774,0.030192002435306526,0.20574148436742068,-0.4721195287678664,-0.6518747096099631,-0.7971192351028629,-0.45531683883395013,-0.45531683883395013,1.0,-0.6412241244986709,0.9961435478294167,0.3462324813828427,-0.556427246981602,-0.4721195287678655,-0.6549867336566745,-0.6654195474850133,,
rh (%),0.7674564555074078,0.8427787957666083,0.4032735525463192,0.3900195542295466,0.42918358418098385,0.27185023483341847,-0.012144256981466713,0.398603712735523,-0.5149187044094571,-0.5399221287616686,0.406370568655526,0.43307595098717294,0.5477677062779347,0.5204255531851549,0.5204255531851549,-0.6412241244986709,1.0,-0.6408921239397539,-0.6050531001660802,0.0989110762408735,0.40637056865552584,0.44644793434890506,0.4640211015553219,,
slp (hPa),-0.6528108091466029,-0.7909840701538755,-0.7988864350866807,-0.8023299579752553,-0.8015435085948316,-0.6170327665137577,-0.24444782553692007,-0.7488808070286646,0.020322087404729374,0.19241225681074325,-0.47361989596781534,-0.6511905034652902,-0.8023199565380493,-0.4511946803485068,-0.4511946803485068,0.9961435478294167,-0.6408921239397539,1.0,0.331859772306439,-0.56520128138812,-0.4736198959678158,-0.6514547978463778,-0.6605488099023062,,
solar_rad (W/m²),-0.7776221352454341,-0.26856965055530974,0.026997518430008693,0.040427975831159944,0.013892789166330589,0.14649623430424194,0.31942619069719747,0.044608928248636714,0.7066836873068975,0.92549830985931,0.03994122920380382,-0.26846976662517946,-0.041153852326470515,-0.5686674324480661,-0.5686674324480661,0.3462324813828427,-0.6050531001660802,0.331859772306439,1.0,0.3504685584517044,0.0399412292038038,-0.26203751407810083,-0.3470088957611105,,
temp (°C),0.10116656275977051,0.6124656636296595,0.7194307715370253,0.7334114453943515,0.7261984529552347,0.6972503902620695,0.5316889386978576,0.7257768879189043,0.7371274304977582,0.401287219402024,0.3565485220298564,0.20979726256319292,0.8602446841317076,-0.015204427637626252,-0.015204427637626252,-0.556427246981602,0.0989110762408735,-0.56520128138812,0.3504685584517044,1.0,0.3565485220298563,0.20921905042979033,0.15587962354167184,,
