,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.1643521086255741,0.2378886529960711,0.5821015504455117,0.5732272601826924,0.5879320874290661,0.6250115456042185,0.5864704795351456,0.6067258762232001,0.3979592176669327,0.2848710405167766,1.0,0.14467162876755343,0.48143959591165514,0.11972418757829867,0.11972418757829867,-0.3813574093592145,0.017649252706104124,-0.3949739594262756,0.2035766357103651,0.5013441457235667,1.0,0.1041261859148667,0.12438256379436664,,
max_wind_spd (m/s),0.36950147774045167,0.3147140269585324,0.5156006201795305,0.5190584940851267,0.5124953327103213,0.3659484033871348,0.16057735105765625,0.4561567251774292,0.045395722470219654,-0.015186862454485025,0.14467162876755343,1.0,0.40825478661915193,0.24151877960933094,0.24151877960933094,-0.602076433649961,0.22658334364720464,-0.5954287326262542,-0.12747479999163813,0.2598477783854293,0.1446716287675534,0.9498066757008423,0.9427187695628308,,
min_temp (°C),0.42017401521457426,0.739499092200332,0.8991770877430172,0.9052813942910036,0.9097856313602138,0.849359935240136,0.6441503697321664,0.9053504715256824,0.6427516283603608,0.24149572836168565,0.48143959591165514,0.40825478661915193,1.0,0.20160324868458881,0.20160324868458881,-0.7825942027147003,0.3220750142748536,-0.8021467035599964,0.14317560940694876,0.9130233811482165,0.4814395959116549,0.3488886570937555,0.34983037048644167,,
precip (mm),0.4696702520421304,0.35681080881601346,0.1967755641392758,0.19199736933025344,0.2169409908707445,0.16145319801576374,0.06217949265209274,0.21133267326687388,-0.2353081195289015,-0.3339822631843652,0.11972418757829867,0.24151877960933094,0.20160324868458881,1.0,1.0,-0.39268921675368534,0.45619279025844,-0.38283858412251254,-0.4659796267853899,-0.00343126384883438,0.11972418757829867,0.17025260875693826,0.22215475238872828,,
precip_gpm (mm/hr),0.4696702520421304,0.35681080881601346,0.1967755641392758,0.19199736933025344,0.2169409908707445,0.16145319801576374,0.06217949265209274,0.21133267326687388,-0.2353081195289015,-0.3339822631843652,0.11972418757829867,0.24151877960933094,0.20160324868458881,1.0,1.0,-0.39268921675368534,0.45619279025844,-0.38283858412251254,-0.4659796267853899,-0.00343126384883438,0.11972418757829867,0.17025260875693826,0.22215475238872828,,
pres (hPa),-0.6294986984705436,-0.7741871745553137,-0.7946602555603478,-0.7955398309251998,-0.8049489198784413,-0.6276376258134004,-0.31620064577145013,-0.757172501873701,-0.22263146286535013,0.10735592473758024,-0.3813574093592145,-0.602076433649961,-0.7825942027147003,-0.39268921675368534,-0.39268921675368534,1.0,-0.5776634673353415,0.9959977582344886,0.22289961913195536,-0.5674064844064927,-0.38135740935921414,-0.5288639034154502,-0.5655038638167746,,
rh (%),0.6868218191929537,0.8507714812205366,0.2019967995152303,0.1910189553905515,0.2374284051985978,0.09970483289660498,-0.1524413762567884,0.2132849305135309,-0.41952740704807157,-0.6043240396041202,0.017649252706104124,0.22658334364720464,0.3220750142748536,0.45619279025844,0.45619279025844,-0.5776634673353415,1.0,-0.561594146549874,-0.607624657683428,-0.04328108371273047,0.017649252706104138,0.1407595572364021,0.21289466427075818,,
slp (hPa),-0.6210340865766133,-0.7745892959945869,-0.80841484655718,-0.8102775070436281,-0.8184751759994301,-0.6459286848505936,-0.3378492460637283,-0.7723848522158187,-0.2539692367421662,0.08551105013313479,-0.3949739594262756,-0.5954287326262542,-0.8021467035599964,-0.38283858412251254,-0.38283858412251254,0.9959977582344886,-0.561594146549874,1.0,0.20213084491043296,-0.595355492385115,-0.3949739594262758,-0.5224780210870767,-0.5565441610683595,,
solar_rad (W/m²),-0.739513885438698,-0.2708173007195215,0.17194500839822982,0.18869099087735222,0.14999054858076627,0.23319206182184518,0.3325567832511945,0.165907484753698,0.7029549730914985,0.9346555281514501,0.2035766357103651,-0.12747479999163813,0.14317560940694876,-0.4659796267853899,-0.4659796267853899,0.22289961913195536,-0.607624657683428,0.20213084491043296,1.0,0.45108973125618734,0.20357663571036508,-0.0859243596838886,-0.1436215358803401,,
temp (°C),0.10906325654359485,0.4730394153489808,0.8449729937518103,0.8563940956766942,0.8415278665695585,0.8354533303294961,0.723804617451969,0.84799771929234,0.8936019102487854,0.5404594611836486,0.5013441457235667,0.2598477783854293,0.9130233811482165,-0.00343126384883438,-0.00343126384883438,-0.5674064844064927,-0.04328108371273047,-0.595355492385115,0.45108973125618734,1.0,0.5013441457235667,0.23087675965904508,0.20325848019605108,,
wind_dir (°),0.1643521086255741,0.2378886529960711,0.5821015504455117,0.5732272601826924,0.5879320874290661,0.6250115456042185,0.5864704795351456,0.6067258762232001,0.3979592176669327,0.2848710405167766,1.0,0.1446716287675534,0.4814395959116549,0.11972418757829867,0.11972418757829867,-0.38135740935921414,0.017649252706104138,-0.3949739594262758,0.20357663571036508,0.5013441457235667,1.0,0.1041261859148667,0.12438256379436664,,
wind_gust_spd (m/s),0.30772984353585253,0.2240674398125595,0.4709192376022699,0.4759501034779106,0.4636922146417874,0.3270962206723997,0.15248522610126503,0.4081352978316139,0.053552518439294185,0.015325099485725621,0.1041261859148667,0.9498066757008423,0.3488886570937555,0.17025260875693826,0.17025260875693826,-0.5288639034154502,0.1407595572364021,-0.5224780210870767,-0.0859243596838886,0.23087675965904508,0.1041261859148667,1.0,0.9235100936977003,,
wind_spd (m/s),0.34388272113232904,0.27489753733860056,0.4479408546412284,0.4504295990540313,0.4466568970311017,0.29796434500743,0.09614216744468601,0.38976562572911366,0.0003640193301617116,-0.04055375093310009,0.12438256379436664,0.9427187695628308,0.34983037048644167,0.22215475238872828,0.22215475238872828,-0.5655038638167746,0.21289466427075818,-0.5565441610683595,-0.1436215358803401,0.20325848019605108,0.12438256379436664,0.9235100936977003,1.0,,
query_lat (°),,,,,,,,,,,,,,,,,,,,,,,,,
query_lon (°),,,,,,,,,,,,,,,,,,,,,,,,,
