,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.17591917973332352,0.22711160145002776,0.5392997747277595,0.53162304036088,0.544661433361701,0.5711543535726584,0.5500027178580581,0.5621907603568581,0.3777466567178301,0.26510619212154357,1.0,0.18634700351370465,0.4697869015535585,0.11541974578233369,0.11541974578233369,-0.39876294348482,-0.10163187581526799,-0.39904632228448217,0.20738883104933536,0.4677612858456705,1.0,0.1597144543934749,0.13752160544290007,,
max_wind_spd (m/s),0.31050701292185634,0.2613743224785285,0.5001160684650388,0.49744743055463864,0.4866629872826685,0.39017449983497526,0.2503576702198827,0.44409373254962853,0.16397174773195614,0.06170466793284581,0.18634700351370465,1.0,0.3934416167048004,0.26575057292548354,0.26575057292548354,-0.5384576504798708,0.06496681529225994,-0.5391244306282842,-0.025498618828994065,0.305012973648504,0.18634700351370467,0.9144000307554887,0.9156243810340102,,
min_temp (°C),0.3902479960901262,0.7836708373631729,0.8947205921416177,0.8949506788086056,0.9023318283514224,0.8468682807735095,0.6749689728753857,0.8945087064225652,0.7642284041962846,0.2959568074266703,0.4697869015535585,0.3934416167048004,1.0,0.19169067565382908,0.19169067565382908,-0.8342685663160541,0.13522671695871838,-0.8326316008562274,0.22282444200382265,0.9526079862540158,0.4697869015535585,0.3890375109333694,0.2933541466916819,,
precip (mm),0.46591344135682056,0.356822484339053,0.20911697074450306,0.2018593262200432,0.22093000019707895,0.19601528194025702,0.10567637473202414,0.2201689614711171,-0.18508393192358835,-0.3210456193372467,0.11541974578233369,0.26575057292548354,0.19169067565382908,1.0,1.0,-0.38385373622958296,0.4651321271160362,-0.3865421357893508,-0.46099604756858537,0.03520240112168587,0.11541974578233367,0.23979800024870873,0.2611036114642661,,
precip_gpm (mm/hr),0.46591344135682056,0.356822484339053,0.20911697074450306,0.2018593262200432,0.22093000019707895,0.19601528194025702,0.10567637473202414,0.2201689614711171,-0.18508393192358835,-0.3210456193372467,0.11541974578233369,0.26575057292548354,0.19169067565382908,1.0,1.0,-0.38385373622958296,0.4651321271160362,-0.3865421357893508,-0.46099604756858537,0.03520240112168587,0.11541974578233367,0.23979800024870873,0.2611036114642661,,
pres (hPa),-0.5737603561555908,-0.792681976629852,-0.8373573808896213,-0.8369986123477294,-0.8420740467930007,-0.7126269885327856,-0.45825031908837777,-0.8011098222578441,-0.48436389802306984,-0.018352124394558605,-0.39876294348482,-0.5384576504798708,-0.8342685663160541,-0.38385373622958296,-0.38385373622958296,1.0,-0.3674723493638485,0.9980093021563854,0.08413697521279415,-0.7227308016486393,-0.39876294348482033,-0.522296538723989,-0.47453598965298116,,
rh (%),0.5929378109338277,0.6993368403026211,-0.0008762114468836844,-0.007301453831630323,0.03258868566215124,-0.05638029627565942,-0.23951154702930363,0.01299629581006206,-0.43409269117787513,-0.6477425763160989,-0.10163187581526799,0.06496681529225994,0.13522671695871838,0.4651321271160362,0.4651321271160362,-0.3674723493638485,1.0,-0.36550987403288265,-0.6602885633257833,-0.1243856099368132,-0.10163187581526803,0.09354203729431693,0.07109974232058826,,
slp (hPa),-0.5702312720588878,-0.7902945107284052,-0.8368654989655182,-0.8368307020410144,-0.8418035139234552,-0.7126347390082449,-0.4589923090978336,-0.8008875044488613,-0.4841442724841874,-0.02166852859696677,-0.39904632228448217,-0.5391244306282842,-0.8326316008562274,-0.3865421357893508,-0.3865421357893508,0.9980093021563854,-0.36550987403288265,1.0,0.08182419672486377,-0.7215182292238798,-0.39904632228448217,-0.5238171448423374,-0.47627368739995707,,
solar_rad (W/m²),-0.6929103397426991,-0.1931425055380735,0.22197651107461458,0.22721863692223662,0.20399672090113674,0.24983355646828265,0.3351286985614096,0.2180248221368602,0.6502163697079028,0.9388252099825557,0.20738883104933536,-0.025498618828994065,0.22282444200382265,-0.46099604756858537,-0.46099604756858537,0.08413697521279415,-0.6602885633257833,0.08182419672486377,1.0,0.43555875901103447,0.20738883104933542,-0.04928040597333809,-0.07003739849933051,,
temp (°C),0.182599948210824,0.6148050260138023,0.872796636439165,0.8760390114874524,0.8721741520719043,0.8423295599091446,0.721222072639068,0.8704166184889742,0.9197487142462105,0.49885073503849203,0.4677612858456705,0.305012973648504,0.9526079862540158,0.03520240112168587,0.03520240112168587,-0.7227308016486393,-0.1243856099368132,-0.7215182292238798,0.43555875901103447,1.0,0.4677612858456705,0.2935960452891942,0.20282993357182105,,
wind_dir (°),0.17591917973332352,0.22711160145002776,0.5392997747277595,0.53162304036088,0.544661433361701,0.5711543535726584,0.5500027178580581,0.5621907603568581,0.3777466567178301,0.26510619212154357,1.0,0.18634700351370467,0.4697869015535585,0.11541974578233367,0.11541974578233367,-0.39876294348482033,-0.10163187581526803,-0.39904632228448217,0.20738883104933542,0.4677612858456705,1.0,0.1597144543934749,0.13752160544290007,,
wind_gust_spd (m/s),0.3253328651973667,0.27506388363387013,0.4773497660003812,0.47716936102914925,0.46764211102744463,0.3751527801001393,0.2340293908129182,0.42822313743343837,0.14638689295516585,0.027452902388567426,0.1597144543934749,0.9144000307554887,0.3890375109333694,0.23979800024870873,0.23979800024870873,-0.522296538723989,0.09354203729431693,-0.5238171448423374,-0.04928040597333809,0.2935960452891942,0.1597144543934749,1.0,0.9065156591804152,,
wind_spd (m/s),0.2711469063383389,0.18987896261931309,0.39682607093574257,0.3922082101322329,0.38088626977716694,0.28415489186083903,0.15097309074665252,0.33758816692066457,0.07696406118322699,-0.0027743371756442214,0.13752160544290007,0.9156243810340102,0.2933541466916819,0.2611036114642661,0.2611036114642661,-0.47453598965298116,0.07109974232058826,-0.47627368739995707,-0.07003739849933051,0.20282993357182105,0.13752160544290007,0.9065156591804152,1.0,,
query_lat (°),,,,,,,,,,,,,,,,,,,,,,,,,
query_lon (°),,,,,,,,,,,,,,,,,,,,,,,,,
