,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.2061691481449779,0.29278531496932786,0.5714904824609162,0.5624338749681798,0.5756229756738782,0.5942619691807185,0.5462276957244645,0.5871415542129935,0.3877621987957781,0.2543979707507308,1.0,0.3077695712576357,0.5108163346405338,0.13274366836836995,0.13274366836836995,-0.4413844577120824,-0.04991909583042325,-0.43943389623864715,0.18684521268506585,0.4961621171152906,1.0,0.2814411581358983,0.28671815279726287,,
max_wind_spd (m/s),0.275805468263514,0.2901353853762316,0.5376141400912068,0.5382562814597194,0.5335798597161563,0.4540517035747237,0.3299778494841939,0.500860164951198,0.26044209936931473,0.12854057306350689,0.3077695712576357,1.0,0.43870967513594683,0.24848242734798817,0.24848242734798817,-0.5450294586913542,0.037298201191001516,-0.5454261906189694,0.033271848260034896,0.3820063781073006,0.3077695712576357,0.9058367395669362,0.9193299589383948,,
min_temp (°C),0.3881891889851079,0.7855269888185278,0.8943886380829765,0.8961483742056329,0.9034201685857601,0.8504677722212366,0.6754594670998235,0.8990287483703723,0.7842401763040872,0.290790775463696,0.5108163346405338,0.43870967513594683,1.0,0.20943540813168957,0.20943540813168957,-0.8319193143815564,0.1285684748656574,-0.8327731676783535,0.20162409058740308,0.9574434443202371,0.5108163346405334,0.4685453232852573,0.3884744775707606,,
precip (mm),0.4791262167019198,0.3739884845750995,0.2255776299004952,0.21797519285107028,0.23929902605831638,0.20459046496175884,0.10564840525305338,0.23509154757817996,-0.12267243108263566,-0.3154757609946957,0.13274366836836995,0.24848242734798817,0.20943540813168957,1.0,1.0,-0.4213746019992465,0.46088385960626604,-0.41906285267608073,-0.44262766853127683,0.06971442658941186,0.13274366836836995,0.27274239995432237,0.25450924946942366,,
precip_gpm (mm/hr),0.4791262167019198,0.3739884845750995,0.2255776299004952,0.21797519285107028,0.23929902605831638,0.20459046496175884,0.10564840525305338,0.23509154757817996,-0.12267243108263566,-0.3154757609946957,0.13274366836836995,0.24848242734798817,0.20943540813168957,1.0,1.0,-0.4213746019992465,0.46088385960626604,-0.41906285267608073,-0.44262766853127683,0.06971442658941186,0.13274366836836995,0.27274239995432237,0.25450924946942366,,
pres (hPa),-0.5574366232291412,-0.7992407704748002,-0.8314748370456252,-0.8355477846774714,-0.8440251152437181,-0.709839581021009,-0.44883775685316124,-0.8042328395608138,-0.5187869371539712,-0.022509094213526783,-0.4413844577120824,-0.5450294586913542,-0.8319193143815564,-0.4213746019992465,-0.4213746019992465,1.0,-0.3695139598384815,0.9975197089157709,0.08822767725556362,-0.7368597874327142,-0.44138445771208284,-0.5630770738642096,-0.5283129411422697,,
rh (%),0.5617827336700719,0.6941838825800764,-0.009532014942485432,-0.02188036734341251,0.026160273681639843,-0.06738028705418277,-0.24872466282124986,0.008586882418732796,-0.40552812431167023,-0.646872123085224,-0.04991909583042325,0.037298201191001516,0.1285684748656574,0.46088385960626604,0.46088385960626604,-0.3695139598384815,1.0,-0.3690318466552443,-0.6550603452436253,-0.1138490546745763,-0.049919095830423275,0.09189338143080857,0.08234155426995372,,
slp (hPa),-0.5569076019645309,-0.7997558344843871,-0.8320251213543266,-0.835720837087575,-0.8440587249502541,-0.7095008062253504,-0.4483271306673984,-0.8042076389463235,-0.520448683223316,-0.025021303496009405,-0.43943389623864715,-0.5454261906189694,-0.8327731676783535,-0.41906285267608073,-0.41906285267608073,0.9975197089157709,-0.3690318466552443,1.0,0.08617973553240538,-0.737808373652936,-0.4394338962386473,-0.5641005371788979,-0.5285698059173766,,
solar_rad (W/m²),-0.7059657431178381,-0.20292248210677405,0.20983742508750267,0.22000233128012947,0.18712707644964724,0.2335563680089067,0.30946960561352577,0.19825150379599876,0.6181413660519485,0.950938324031126,0.18684521268506585,0.033271848260034896,0.20162409058740308,-0.44262766853127683,-0.44262766853127683,0.08822767725556362,-0.6550603452436253,0.08617973553240538,1.0,0.4062806521025271,0.18684521268506585,-0.011664470360613986,-0.01084214963402178,,
temp (°C),0.1945570302187986,0.628423176531362,0.8796375391144409,0.8861717964647838,0.8798355416880199,0.8460288053259305,0.7126095588747755,0.8781675491097919,0.925309292494618,0.4885564176743579,0.4961621171152906,0.3820063781073006,0.9574434443202371,0.06971442658941186,0.06971442658941186,-0.7368597874327142,-0.1138490546745763,-0.737808373652936,0.4062806521025271,1.0,0.4961621171152906,0.3932492181527082,0.31932729305551316,,
