,count,mean,std,min,25%,50%,75%,max,range,cv
Min_Price,20983.0,3063.8436353238335,4241.641590440456,200.0,1000.0,1675.0,3500.0,52505.0,52305.0,138.4418428387627
Max_Price,20983.0,4650.60806367059,4868.661675166057,0.0,2000.0,3175.0,5687.5,62755.0,62755.0,104.68871185251768
Modal_Price,20983.0,4023.686603440881,4522.889363251918,300.0,1650.0,2650.0,4850.0,57630.0,57330.0,112.40660143322647
Commodity_Code,20983.0,141.72630224467426,113.14320552438657,1.0,42.0,103.0,174.0,413.0,412.0,79.83218621555352
