,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.2976176685462683,0.4036558533722376,0.6846521065348595,0.6809788900209208,0.6973311386383324,0.725086789559697,0.6518118435760498,0.7157418263225797,0.2926025688680958,0.21574258715624461,1.0,0.20542693524483868,0.477842751303603,0.13272144367413452,0.13272144367413452,-0.5173740146086345,0.15399452473121333,-0.5239376714713713,0.08173015119535101,0.46021525578178935,1.0,0.08821824494483535,0.24676962650391407,,
max_wind_spd (m/s),0.45297381303230366,0.34083161373276877,0.4787096531666523,0.4819723932404299,0.46552282830914665,0.31776397029330694,0.08843676367205772,0.4137655029974394,-0.12635797493316347,-0.12385735133582115,0.20542693524483868,1.0,0.31576097050281915,0.15986692540909345,0.15986692540909345,-0.5608227507726733,0.3339121855864851,-0.5551842691515616,-0.2611607323512468,0.11627317813970622,0.20542693524483865,0.9401329090914208,0.9355741639418821,,
min_temp (°C),0.4425355684165885,0.8657750952807837,0.800944608098577,0.8013377886921755,0.810407146926013,0.71054507786408,0.4604532932630184,0.7919546245423368,0.546811023899249,0.1422494206886018,0.477842751303603,0.31576097050281915,1.0,0.19942499996601323,0.19942499996601323,-0.7830081537801,0.3306654794190129,-0.7976383638809162,0.04381924348559529,0.8835406786578248,0.4778427513036029,0.27320222450662607,0.3646977793196719,,
precip (mm),0.44156453831977316,0.34857587636109033,0.21837354358199984,0.2104393933606869,0.22540151313470222,0.1709006763813298,0.05522948182092776,0.21866822424711302,-0.2511721157295543,-0.31963457567417075,0.13272144367413452,0.15986692540909345,0.19942499996601323,1.0,1.0,-0.4111711112684131,0.4661305435741577,-0.4022464344502094,-0.43580257069273093,-0.008918624436476456,0.13272144367413452,0.16344554141961992,0.16930482999532664,,
precip_gpm (mm/hr),0.44156453831977316,0.34857587636109033,0.21837354358199984,0.2104393933606869,0.22540151313470222,0.1709006763813298,0.05522948182092776,0.21866822424711302,-0.2511721157295543,-0.31963457567417075,0.13272144367413452,0.15986692540909345,0.19942499996601323,1.0,1.0,-0.4111711112684131,0.4661305435741577,-0.4022464344502094,-0.43580257069273093,-0.008918624436476456,0.13272144367413452,0.16344554141961992,0.16930482999532664,,
pres (hPa),-0.6699393363222753,-0.7786602923430822,-0.8230909652516014,-0.8256511895684886,-0.8232279943101033,-0.6466490831919784,-0.314642767397344,-0.7737264421439909,-0.16939647072397088,0.10127275514275937,-0.5173740146086345,-0.5608227507726733,-0.7830081537801,-0.4111711112684131,-0.4111711112684131,1.0,-0.5189039511133935,0.996915131704234,0.27541317307674135,-0.5622683371552729,-0.5173740146086347,-0.5256211997072935,-0.5961858205688085,,
rh (%),0.7707283471505871,0.7362514990983079,0.24896611325155663,0.23777281813674053,0.26512559913785294,0.1332461896139588,-0.0983748491819203,0.24039454085347098,-0.5378806058582696,-0.6231201309203901,0.15399452473121333,0.3339121855864851,0.3306654794190129,0.4661305435741577,0.4661305435741577,-0.5189039511133935,1.0,-0.5061455899045546,-0.7135720186423165,-0.10604127360229813,0.15399452473121328,0.35290418934359646,0.388078446444834,,
slp (hPa),-0.6600061146944177,-0.7841110522694198,-0.8339998823002122,-0.8369109814936799,-0.8345982913789469,-0.6610502674584229,-0.3307692864850676,-0.7860844116082083,-0.19412347694245352,0.08466163614368935,-0.5239376714713713,-0.5551842691515616,-0.7976383638809162,-0.4022464344502094,-0.4022464344502094,0.996915131704234,-0.5061455899045546,1.0,0.25732823740914523,-0.5845177867938951,-0.5239376714713718,-0.5175620836159599,-0.5919888987396139,,
solar_rad (W/m²),-0.7583530320102888,-0.2816484643971828,0.0383165983622902,0.047035129720108065,0.0321721091809242,0.13599735934301901,0.27833574710307,0.05372749295334972,0.7163624149578804,0.9265264850558972,0.08173015119535101,-0.2611607323512468,0.04381924348559529,-0.43580257069273093,-0.43580257069273093,0.27541317307674135,-0.7135720186423165,0.25732823740914523,1.0,0.41755720834188803,0.08173015119535104,-0.28551253565033535,-0.25985993818820563,,
temp (°C),0.07736410305048436,0.5883523766614841,0.7443826891968328,0.7487908882513294,0.750176093570921,0.7297953932875094,0.5958999166627004,0.7512598312628633,0.8663771910099173,0.4864827050146172,0.46021525578178935,0.11627317813970622,0.8835406786578248,-0.008918624436476456,-0.008918624436476456,-0.5622683371552729,-0.10604127360229813,-0.5845177867938951,0.41755720834188803,1.0,0.46021525578178935,0.057189632576411124,0.14492320831436764,,
wind_dir (°),0.2976176685462683,0.4036558533722376,0.6846521065348595,0.6809788900209208,0.6973311386383324,0.725086789559697,0.6518118435760498,0.7157418263225797,0.2926025688680958,0.21574258715624461,1.0,0.20542693524483865,0.4778427513036029,0.13272144367413452,0.13272144367413452,-0.5173740146086347,0.15399452473121328,-0.5239376714713718,0.08173015119535104,0.46021525578178935,1.0,0.08821824494483535,0.24676962650391407,,
wind_gust_spd (m/s),0.44166005557610094,0.3225771954596297,0.3957935711774894,0.400776716171285,0.38299617488317594,0.2216524739461516,-0.019392269929058254,0.3257466961126994,-0.1846369115057125,-0.16592703661715116,0.08821824494483535,0.9401329090914208,0.27320222450662607,0.16344554141961992,0.16344554141961992,-0.5256211997072935,0.35290418934359646,-0.5175620836159599,-0.28551253565033535,0.057189632576411124,0.08821824494483535,1.0,0.9238943707621609,,
wind_spd (m/s),0.470896195497399,0.40615614434295605,0.5027165412598313,0.5072530368688691,0.49081113100541096,0.32268780118387386,0.06429809860663481,0.43324415838795993,-0.12130404789207108,-0.12026880794747513,0.24676962650391407,0.9355741639418821,0.3646977793196719,0.16930482999532664,0.16930482999532664,-0.5961858205688085,0.388078446444834,-0.5919888987396139,-0.25985993818820563,0.14492320831436764,0.24676962650391407,0.9238943707621609,1.0,,
query_lat (°),,,,,,,,,,,,,,,,,,,,,,,,,
query_lon (°),,,,,,,,,,,,,,,,,,,,,,,,,
