,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.2495121809900005,0.4302238205214747,0.6965269434339981,0.6899399561826636,0.7112183435337024,0.7244733719808862,0.6400865910243426,0.7306802706684163,0.4186891630265154,0.25336777954057016,1.0,0.18303093207539403,0.5531283842484531,0.16857879768044018,0.16857879768044018,-0.5288698158296989,0.18852445922577943,-0.5280035702788233,0.15844708245799716,0.5330366718345353,1.0,0.2060106199694996,0.10602148623695018,,
max_wind_spd (m/s),0.39642253523243154,0.30836366586527925,0.4939127040030131,0.4955424095302114,0.48145435384266383,0.3155618596304835,0.06544005563023697,0.41385583471678666,0.04519989800409381,-0.06868834645365268,0.18303093207539403,1.0,0.3432008019676354,0.3034735087757577,0.3034735087757577,-0.5919387244164732,0.24158108101054243,-0.5869201924594833,-0.17509286450656866,0.23518701437105646,0.18303093207539406,0.9634240826177057,0.9483002814887216,,
min_temp (°C),0.3749515029140463,0.802926748883092,0.87025342517974,0.8756400206894283,0.8799221188590218,0.8115397258840776,0.5706107886870874,0.8720239524378831,0.7788986611106673,0.24189259185742376,0.5531283842484531,0.3432008019676354,1.0,0.18544444769053967,0.18544444769053967,-0.7938157046409849,0.33610790732388685,-0.7996286851573039,0.14906064619314566,0.9589202092308976,0.5531283842484532,0.3611000787785356,0.2783336177450644,,
precip (mm),0.4744950718219265,0.31765884305372843,0.2047462141886401,0.19486160350176568,0.21639904217579703,0.16026312900065284,0.0388825885109897,0.20577482035233055,-0.17251662374883303,-0.35588443615279014,0.16857879768044018,0.3034735087757577,0.18544444769053967,1.0,1.0,-0.40875976654024,0.43097294910093376,-0.40208010249864096,-0.485618459543812,0.035807072602398134,0.16857879768044018,0.27993499614872003,0.32358161850039524,,
precip_gpm (mm/hr),0.4744950718219265,0.31765884305372843,0.2047462141886401,0.19486160350176568,0.21639904217579703,0.16026312900065284,0.0388825885109897,0.20577482035233055,-0.17251662374883303,-0.35588443615279014,0.16857879768044018,0.3034735087757577,0.18544444769053967,1.0,1.0,-0.40875976654024,0.43097294910093376,-0.40208010249864096,-0.485618459543812,0.035807072602398134,0.16857879768044018,0.27993499614872003,0.32358161850039524,,
pres (hPa),-0.6162763483407482,-0.7879011676631898,-0.8006391836454785,-0.8037265687390649,-0.8103936713653828,-0.6372479320758935,-0.2921184039158101,-0.7619999260841125,-0.3966158334903157,0.10292076532091843,-0.5288698158296989,-0.5919387244164732,-0.7938157046409849,-0.40875976654024,-0.40875976654024,1.0,-0.5574334617570127,0.9976782142638605,0.20833252274420516,-0.6655925399333201,-0.528869815829698,-0.5720306834757987,-0.557154657122681,,
rh (%),0.66406797573629,0.8133660484621377,0.21732848793166484,0.20815139367209962,0.2530740761523231,0.1022658990308225,-0.1521579060567241,0.2265367036199612,-0.20023769076139947,-0.5579987607574411,0.18852445922577943,0.24158108101054243,0.33610790732388685,0.43097294910093376,0.43097294910093376,-0.5574334617570127,1.0,-0.5511162064000871,-0.5534454899918329,0.11078587370947285,0.18852445922577946,0.188358565050933,0.30009994974672466,,
slp (hPa),-0.6118563673935301,-0.7882484286579281,-0.8027168197506699,-0.8059851440689657,-0.8122591968752315,-0.6388969319765891,-0.29371754932393485,-0.7638198029553155,-0.4084714565472781,0.09817174906205924,-0.5280035702788233,-0.5869201924594833,-0.7996286851573039,-0.40208010249864096,-0.40208010249864096,0.9976782142638605,-0.5511162064000871,1.0,0.20304283492943848,-0.6740697294301122,-0.5280035702788236,-0.5687351452216026,-0.5521105059326256,,
solar_rad (W/m²),-0.747913770405882,-0.1893862775644654,0.16267208457706625,0.1808331791457305,0.14667716479385956,0.23480052119545408,0.3399607816036505,0.16581660249018992,0.5760282955358719,0.9366556690114997,0.15844708245799716,-0.17509286450656866,0.14906064619314566,-0.485618459543812,-0.485618459543812,0.20833252274420516,-0.5534454899918329,0.20304283492943848,1.0,0.35569851271364056,0.15844708245799727,-0.10279109908604503,-0.2567318919831945,,
temp (°C),0.1690076211320307,0.6629925702232465,0.8388204615217042,0.849448572169157,0.8406765793797938,0.8080079811034614,0.6247171578236654,0.8395119023446106,0.917967143106927,0.4405500101047354,0.5330366718345353,0.23518701437105646,0.9589202092308976,0.035807072602398134,0.035807072602398134,-0.6655925399333201,0.11078587370947285,-0.6740697294301122,0.35569851271364056,1.0,0.5330366718345353,0.2712321262742891,0.1522392687811918,,
wind_dir (°),0.2495121809900005,0.4302238205214747,0.6965269434339981,0.6899399561826636,0.7112183435337024,0.7244733719808862,0.6400865910243426,0.7306802706684163,0.4186891630265154,0.25336777954057016,1.0,0.18303093207539406,0.5531283842484532,0.16857879768044018,0.16857879768044018,-0.528869815829698,0.18852445922577946,-0.5280035702788236,0.15844708245799727,0.5330366718345353,1.0,0.2060106199694996,0.10602148623695018,,
wind_gust_spd (m/s),0.3447293707419161,0.29006863467619404,0.5285700940325421,0.5315214842257548,0.5137558080745969,0.3651455345748565,0.13340392376635254,0.45098133029321563,0.09468401772969925,0.0071152589344945175,0.2060106199694996,0.9634240826177057,0.3611000787785356,0.27993499614872003,0.27993499614872003,-0.5720306834757987,0.188358565050933,-0.5687351452216026,-0.10279109908604503,0.2712321262742891,0.2060106199694996,1.0,0.9310852030822806,,
