,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_spd (m/s),0.25480215728075184,0.20799558089633643,0.3415004994432407,0.33720584620949395,0.3299576301911537,0.24361941171357523,0.1318470470868802,0.29352522620152177,0.04383426519581158,0.06104367895671221,-0.1157456015273536,1.0,0.2357281779181111,0.2436266211560186,0.2436266211560186,-0.35814036883380557,0.14120430248802585,-0.3518859882895046,0.02513176130039506,0.14461939857051123,-0.11574560152735354,0.7745890565027767,0.8276482911489366,,
min_temp (°C),0.41393061375209145,0.7333918494843591,0.8715876857681697,0.8730007218731912,0.8790686306414256,0.822811247492929,0.6535792880416638,0.8715122141082476,0.7636223438984443,0.31211892741852654,0.4880977759843456,0.2357281779181111,1.0,0.14173217525195458,0.14173217525195458,-0.8121813039570733,0.21329391731766015,-0.8202868397004967,0.24228143757182297,0.9305569293907856,0.4880977759843457,0.38760611291556313,0.3120769586745226,,
precip (mm),0.5052555097143259,0.3619814514407856,0.22178899517028305,0.2144483807365225,0.23138412236651107,0.20144070218765658,0.10558474084769935,0.2279853725001096,-0.17595918116538872,-0.3077884581409373,0.0863275734073926,0.2436266211560186,0.14173217525195458,1.0,1.0,-0.39453031452039156,0.48407703985358835,-0.3855143387331943,-0.44255886895029545,-0.010113323920431225,0.0863275734073926,0.3600393473149069,0.19839016952889102,,
precip_gpm (mm/hr),0.5052555097143259,0.3619814514407856,0.22178899517028305,0.2144483807365225,0.23138412236651107,0.20144070218765658,0.10558474084769935,0.2279853725001096,-0.17595918116538872,-0.3077884581409373,0.0863275734073926,0.2436266211560186,0.14173217525195458,1.0,1.0,-0.39453031452039156,0.48407703985358835,-0.3855143387331943,-0.44255886895029545,-0.010113323920431225,0.0863275734073926,0.3600393473149069,0.19839016952889102,,
pres (hPa),-0.6383646835138452,-0.7701781475134907,-0.8379530806771975,-0.8375425410618343,-0.8429765370891527,-0.7148897833316862,-0.462961451800557,-0.8028798844059315,-0.4552440079561124,-0.009883441463739207,-0.33585526498263635,-0.35814036883380557,-0.8121813039570733,-0.39453031452039156,-0.39453031452039156,1.0,-0.4699977982519899,0.9976216636610267,0.09205791145833282,-0.6660672553133896,-0.33585526498263646,-0.5503739301043703,-0.44215064636127194,,
rh (%),0.7025330430415215,0.7975121006095112,0.12848691164773315,0.12128180617927004,0.16048135844801398,0.05982950505100526,-0.14364447550565368,0.13576873327853098,-0.3756131700312646,-0.627581131056002,-0.09548757265747293,0.14120430248802585,0.21329391731766015,0.48407703985358835,0.48407703985358835,-0.4699977982519899,1.0,-0.46573537586399644,-0.6370157977219818,-0.11170557500400116,-0.09548757265747286,0.271138921138625,0.18448932326495648,,
slp (hPa),-0.6312245553959994,-0.7733401610812481,-0.8416718693842702,-0.8413311969686075,-0.8470044764545436,-0.7205913418104256,-0.4700614060074016,-0.8077456373509464,-0.46534633888230736,-0.019985539146309263,-0.345944146088785,-0.3518859882895046,-0.8202868397004967,-0.3855143387331943,-0.3855143387331943,0.9976216636610267,-0.46573537586399644,1.0,0.08030699744575209,-0.6754322507323322,-0.3459441460887845,-0.5436678603288178,-0.43917040966322524,,
solar_rad (W/m²),-0.5927797422734755,-0.23925653070226036,0.2066798289679411,0.2122422668237958,0.1882217544120093,0.23088708084825024,0.3150468199991364,0.20057838609907527,0.6550108087715717,0.9389348028014868,0.2687672373715058,0.02513176130039506,0.24228143757182297,-0.44255886895029545,-0.44255886895029545,0.09205791145833282,-0.6370157977219818,0.08030699744575209,1.0,0.48147200793142353,0.2687672373715058,-0.11181140278820956,0.00950766822126496,,
temp (°C),0.15301010654063327,0.49227604937848296,0.8351338691334012,0.8391625649460419,0.8320271295312353,0.8111184024647352,0.7084967647224814,0.8331700746308943,0.9373815324715506,0.550999202085687,0.5289323651415393,0.14461939857051123,0.9305569293907856,-0.010113323920431225,-0.010113323920431225,-0.6660672553133896,-0.11170557500400116,-0.6754322507323322,0.48147200793142353,1.0,0.5289323651415393,0.2537707580629878,0.19785591631354946,,
wind_dir (°),0.1656973379883836,0.20068458687373172,0.5180290481365216,0.5118869123963058,0.5241250701642237,0.596659387324037,0.616661096928126,0.5619842360713042,0.47962664412438355,0.3273178976921237,1.0,-0.11574560152735354,0.4880977759843457,0.0863275734073926,0.0863275734073926,-0.33585526498263646,-0.09548757265747286,-0.3459441460887845,0.2687672373715058,0.5289323651415393,1.0,0.024764793018599112,-0.09835581455111733,,
