,clouds (%),dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),query_lat (°),query_lon (°)
max_wind_dir (°),0.12345763996939313,0.1325995746915784,0.4747391525708114,0.4661946353573986,0.4773918330734382,0.5159074740793753,0.5070556623252489,0.49396315741753577,0.3286229623216388,0.2753110464894499,1.0,0.23856775542123942,0.40159413893358975,0.07478779685616761,0.07478779685616761,-0.32560569740776846,-0.09022307950450781,-0.31656638294466083,0.22527276998323872,0.397782928270431,1.0,0.17076968391933695,0.22535190303507444,,
max_wind_spd (m/s),0.18990545421840996,0.16656917694232712,0.5069603641410807,0.5129600667484978,0.49859855264057884,0.4109157680681279,0.2945026373697035,0.45839665543463404,0.26072605585530245,0.20989644717557437,0.23856775542123942,1.0,0.38743736412791613,0.20007125598418848,0.20007125598418848,-0.4867887050353008,-0.04226418081758594,-0.4908176700905357,0.11533264020323489,0.34494916614477567,0.2385677554212394,0.9066644092653453,0.8925144882532702,,
min_temp (°C),0.3456146923690731,0.698718198448068,0.8902525910486088,0.8930060562511316,0.8949542043068386,0.854187973516351,0.6990332813204619,0.894150440554494,0.7283699099835138,0.3567592053448016,0.40159413893358975,0.38743736412791613,1.0,0.21660460093444686,0.21660460093444686,-0.8015124916175342,0.14711913932123818,-0.7997424131281308,0.27663423508170815,0.9349013094992711,0.40159413893358986,0.32944492789322843,0.2688833118604107,,
precip (mm),0.4646281560669366,0.46450057973564557,0.20867216127913424,0.194627489850692,0.2300837031600299,0.22466994630207168,0.13011605081415512,0.24396544533908487,-0.23568113798070767,-0.3144733827748602,0.07478779685616761,0.20007125598418848,0.21660460093444686,1.0,1.0,-0.4071314001377379,0.5553308114593484,-0.40716757768620904,-0.41455338073928216,0.003249836434251962,0.07478779685616761,0.19474173175850887,0.21849247351313258,,
precip_gpm (mm/hr),0.4646281560669366,0.46450057973564557,0.20867216127913424,0.194627489850692,0.2300837031600299,0.22466994630207168,0.13011605081415512,0.24396544533908487,-0.23568113798070767,-0.3144733827748602,0.07478779685616761,0.20007125598418848,0.21660460093444686,1.0,1.0,-0.4071314001377379,0.5553308114593484,-0.40716757768620904,-0.41455338073928216,0.003249836434251962,0.07478779685616761,0.19474173175850887,0.21849247351313258,,
pres (hPa),-0.5790941171904841,-0.7791051782329409,-0.8318443573870241,-0.8357479200925751,-0.8438428832144862,-0.7076689115015001,-0.44465444625658707,-0.8034052051338191,-0.36082168093568223,-0.03609314104664849,-0.32560569740776846,-0.4867887050353008,-0.8015124916175342,-0.4071314001377379,-0.4071314001377379,1.0,-0.45391223406710296,0.9963848490029406,0.0715925807505495,-0.6349208576618872,-0.32560569740776857,-0.4196935622746346,-0.43124595405046523,,
rh (%),0.6560862930212238,0.7885579780205529,0.10335686802238297,0.09085544036725536,0.14001208670162235,0.03843940310983335,-0.16435741048273322,0.12036310225650132,-0.5024814441963074,-0.5984739586281143,-0.09022307950450781,-0.04226418081758594,0.14711913932123818,0.5553308114593484,0.5553308114593484,-0.45391223406710296,1.0,-0.4527662277483001,-0.6245229506987772,-0.17734358269338102,-0.09022307950450774,-0.060614545957400026,-0.011061210146736099,,
slp (hPa),-0.5762649255931991,-0.7785699221594304,-0.8276007381967995,-0.8320730002314881,-0.8396767353070653,-0.7026916361733432,-0.43923238299035267,-0.7987633730417152,-0.36190934744739656,-0.03583024227010671,-0.31656638294466083,-0.4908176700905357,-0.7997424131281308,-0.40716757768620904,-0.40716757768620904,0.9963848490029406,-0.4527662277483001,1.0,0.07207359539638478,-0.6341104858965864,-0.3165663829446612,-0.42574718253048854,-0.4342564831138682,,
solar_rad (W/m²),-0.6843761982091945,-0.22124036180176543,0.23959005391496416,0.24860894900833488,0.21635745247884886,0.2690437597882775,0.3462260305063694,0.229245481500932,0.7088418519039967,0.9385772898507576,0.22527276998323872,0.11533264020323489,0.27663423508170815,-0.41455338073928216,-0.41455338073928216,0.0715925807505495,-0.6245229506987772,0.07207359539638478,1.0,0.5188623717778892,0.22527276998323872,0.09025317882607503,0.026000304266482248,,
temp (°C),0.07968798782083258,0.4515115662852296,0.8290774097358159,0.8377438183715119,0.8228781885840714,0.8118934527689586,0.7224421207283848,0.8272895243096693,0.9212175383714875,0.580381481153022,0.397782928270431,0.34494916614477567,0.9349013094992711,0.003249836434251962,0.003249836434251962,-0.6349208576618872,-0.17734358269338102,-0.6341104858965864,0.5188623717778892,1.0,0.39778292827043127,0.28608049054821966,0.21182685791467212,,
wind_dir (°),0.12345763996939313,0.1325995746915784,0.4747391525708114,0.4661946353573986,0.4773918330734382,0.5159074740793753,0.5070556623252489,0.49396315741753577,0.3286229623216388,0.2753110464894499,1.0,0.2385677554212394,0.40159413893358986,0.07478779685616761,0.07478779685616761,-0.32560569740776857,-0.09022307950450774,-0.3165663829446612,0.22527276998323872,0.39778292827043127,1.0,0.17076968391933695,0.22535190303507444,,
wind_gust_spd (m/s),0.16304680912986025,0.11144315158872001,0.4311851361923239,0.43830640453717123,0.4232603300236084,0.3523876872750996,0.2597258633803315,0.39017100735588334,0.20427142244570962,0.18598886138875584,0.17076968391933695,0.9066644092653453,0.32944492789322843,0.19474173175850887,0.19474173175850887,-0.4196935622746346,-0.060614545957400026,-0.42574718253048854,0.09025317882607503,0.28608049054821966,0.17076968391933695,1.0,0.8799209650074744,,
